ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:57:50,server_13,23.16,34.7,286.0,293.31,53.71
21:57:50,server_12,11.9,91.44,148.79,162.18,116.01
21:57:50,server_20,23.84,36.66,178.81,142.66,17.03
21:57:50,server_10,28.49,89.71,250.85,132.42,90.89
21:57:50,server_8,56.85,45.09,2499.42,2794.52,1849.42
21:57:50,server_7,39.68,35.54,8.0,9.8,5866.55
21:57:50,server_6,43.04,43.56,4033.59,4823.86,583.1
21:57:50,server_5,23.4,29.74,46.31,46.59,8372.42
21:57:50,server_4,59.29,79.53,528.06,389.42,1.86
21:57:50,server_3,20.26,30.62,182.37,238.26,77.46
21:57:50,server_2,95.92,16.07,991.6,1417.67,122.39
21:57:50,server_1,48.21,57.51,463.51,543.4,6.39
21:57:50,server_9,39.26,30.17,346.94,421.85,0.0
21:57:55,server_14,52.44,44.66,3994.67,4362.31,938.7
21:57:55,server_15,90.33,8.98,815.07,905.58,100.15
21:57:55,server_16,87.99,84.66,884.92,1209.3,127.33
21:57:55,server_13,89.99,94.67,904.33,886.09,78.02
21:57:55,server_18,45.85,41.05,25.35,21.64,8046.13
21:57:55,server_19,69.79,78.02,709.75,758.61,150.64
21:57:55,server_20,62.73,59.36,596.61,774.04,150.61
21:57:55,server_17,75.3,51.84,9387.68,8327.77,15.28
21:57:55,server_12,20.8,13.11,198.86,255.14,48.29
21:57:55,server_11,90.03,96.02,935.25,477.64,101.52
21:57:55,server_1,57.05,57.54,5830.69,6633.55,136.72
21:57:55,server_9,88.71,81.54,956.01,696.19,1.87
21:57:55,server_8,28.76,33.53,17.97,12.35,9664.59
21:57:55,server_7,69.99,73.2,626.1,854.36,106.84
21:57:55,server_6,75.63,44.64,5333.34,5198.93,137.79
21:57:55,server_5,63.58,66.69,726.41,383.74,33.24
21:57:55,server_4,29.74,30.78,54.43,63.76,7117.5
21:57:55,server_3,58.91,46.66,4741.85,4933.23,1390.53
21:57:55,server_2,16.22,88.81,159.56,136.86,33.0
21:57:55,server_10,69.55,52.93,11193.16,12893.99,102.43
21:58:00,server_13,26.26,31.78,285.96,213.91,8.49
21:58:00,server_14,67.94,62.28,2757.0,3018.27,1670.97
21:58:00,server_15,23.72,33.87,179.0,128.21,28.5
21:58:00,server_20,94.07,85.04,849.12,469.0,94.01
21:58:00,server_18,20.54,23.98,263.86,332.15,99.62
21:58:00,server_19,27.0,37.22,306.38,435.81,41.46
21:58:00,server_12,62.3,68.91,1323.72,1345.0,1033.45
21:58:00,server_16,46.65,42.04,490.06,721.73,27.34
21:58:00,server_11,57.4,74.0,654.02,841.87,49.91
21:58:00,server_17,43.87,22.79,159.49,222.09,3649.45
21:58:00,server_9,88.79,90.3,820.55,608.05,149.06
21:58:00,server_10,43.19,65.67,424.46,628.91,75.24
21:58:00,server_2,26.98,15.45,286.85,171.2,0.0
21:58:00,server_3,87.62,11.8,855.67,1122.6,36.42
21:58:00,server_4,98.04,1.89,951.6,486.76,114.91
21:58:00,server_1,93.59,89.35,928.38,1225.81,40.81
21:58:00,server_6,57.37,47.11,6198.61,6550.4,53.12
21:58:00,server_7,25.81,93.04,195.87,118.78,3.46
21:58:00,server_8,4.35,82.5,0.0,0.0,61.74
21:58:00,server_5,47.09,51.35,410.2,410.9,1.7
21:58:05,server_20,92.99,96.29,961.74,1053.28,198.54
21:58:05,server_12,93.2,93.83,895.68,1316.31,18.35
21:58:05,server_19,42.09,57.63,3428.18,3844.36,1953.83
21:58:05,server_18,55.75,71.03,583.43,388.7,29.02
21:58:05,server_17,35.06,20.05,81.27,87.0,9023.18
21:58:05,server_16,46.71,58.9,480.4,286.87,70.33
21:58:05,server_15,65.84,68.39,3461.98,3710.0,1438.62
21:58:05,server_14,54.52,62.2,525.65,298.95,164.27
21:58:05,server_13,20.41,24.61,179.83,156.47,69.38
21:58:05,server_11,44.76,30.14,78.26,115.97,9901.03
21:58:05,server_7,65.17,83.48,729.15,737.13,119.0
21:58:05,server_9,2.27,84.76,35.72,38.18,26.37
21:58:05,server_8,59.33,55.8,2828.66,2281.57,1436.93
21:58:05,server_6,18.62,92.82,190.91,254.32,32.31
21:58:05,server_5,42.3,55.13,363.06,450.89,214.97
21:58:05,server_4,6.04,85.48,55.03,65.76,102.75
21:58:05,server_3,48.82,40.28,4033.82,4085.72,1040.21
21:58:05,server_2,17.15,81.0,178.94,96.84,80.98
21:58:05,server_1,66.33,63.91,3980.42,3509.32,845.54
21:58:05,server_10,34.0,42.41,391.62,543.4,114.47
21:58:10,server_15,67.5,74.79,642.69,402.97,81.89
21:58:10,server_13,42.83,32.07,187.38,250.09,9894.91
21:58:10,server_14,65.36,91.93,653.1,955.64,87.01
21:58:10,server_16,31.05,50.6,345.7,453.82,93.39
21:58:10,server_12,30.83,32.21,77.87,83.85,3520.96
21:58:10,server_18,79.62,52.84,15048.52,14740.92,21.29
21:58:10,server_19,30.62,26.22,55.45,36.88,4123.71
21:58:10,server_20,1.93,93.41,0.0,0.0,30.41
21:58:10,server_17,50.69,65.17,509.99,628.72,63.47
21:58:10,server_11,39.79,29.01,172.35,147.35,7858.26
21:58:10,server_1,41.18,54.95,3780.72,3918.71,733.38
21:58:10,server_9,53.57,58.06,1853.39,2174.29,1169.08
21:58:10,server_2,47.43,64.75,446.91,417.95,64.9
21:58:10,server_3,47.97,56.61,453.89,249.45,52.1
21:58:10,server_4,49.23,31.43,172.5,109.87,9689.72
21:58:10,server_10,49.46,66.52,535.65,781.39,149.05
21:58:10,server_6,69.77,78.8,686.13,376.63,74.21
21:58:10,server_7,27.51,39.97,347.51,203.3,17.09
21:58:10,server_8,35.18,39.51,309.56,353.06,94.59
21:58:10,server_5,37.2,46.01,20.24,10.19,8940.19
21:58:15,server_13,52.56,52.85,452.55,432.15,16.26
21:58:15,server_20,68.66,74.65,644.51,782.23,16.94
21:58:15,server_19,34.36,43.84,27.23,30.85,5201.4
21:58:15,server_18,54.1,69.56,590.29,835.35,14.86
21:58:15,server_17,86.29,15.0,807.48,420.01,106.59
21:58:15,server_16,99.59,25.75,979.1,848.8,22.78
21:58:15,server_15,44.62,49.0,466.13,323.94,59.67
21:58:15,server_14,33.53,36.5,32.17,29.18,9871.74
21:58:15,server_12,21.08,21.23,294.11,228.54,0.0
21:58:15,server_11,34.88,42.4,348.74,337.44,0.0
21:58:15,server_1,55.2,57.26,13994.32,13864.99,112.41
21:58:15,server_9,23.58,86.54,288.1,410.11,59.15
21:58:15,server_8,88.72,84.84,928.02,1304.38,93.17
21:58:15,server_7,46.57,63.49,473.13,582.45,0.0
21:58:15,server_6,53.32,43.34,10216.75,11837.75,62.51
21:58:15,server_5,44.49,57.22,4434.25,3882.73,1909.32
21:58:15,server_4,68.4,96.94,655.98,625.16,130.06
21:58:15,server_3,86.17,19.28,758.74,719.44,33.26
21:58:15,server_2,24.67,17.14,290.53,418.32,0.0
21:58:15,server_10,21.48,49.88,251.51,180.16,38.67
21:58:20,server_13,93.25,20.46,974.62,968.74,76.8
21:58:20,server_14,28.46,25.7,304.92,169.01,0.0
21:58:20,server_15,29.81,32.24,218.57,155.56,26.81
21:58:20,server_16,61.72,52.58,3083.4,3436.96,1254.55
21:58:20,server_12,49.92,51.42,524.5,707.06,25.73
21:58:20,server_18,43.55,56.02,537.34,294.27,50.05
21:58:20,server_19,59.97,69.38,621.5,344.29,52.5
21:58:20,server_20,59.97,81.54,570.2,763.87,56.29
21:58:20,server_17,57.81,79.93,551.35,774.41,82.13
21:58:20,server_11,74.07,31.64,17917.09,15070.6,1.71
21:58:20,server_1,47.71,58.3,521.57,372.68,0.0
21:58:20,server_9,51.93,60.26,2005.32,2151.43,832.65
21:58:20,server_8,92.47,99.77,856.59,1136.82,0.0
21:58:20,server_7,25.55,36.01,251.63,225.23,34.22
21:58:20,server_6,53.29,53.87,9676.35,11572.47,73.0
21:58:20,server_5,62.15,65.4,673.67,770.18,138.24
21:58:20,server_4,53.15,52.28,564.88,506.5,99.01
21:58:20,server_3,7.0,83.34,93.23,74.34,0.0
21:58:20,server_2,21.98,8.9,270.84,389.72,0.0
21:58:20,server_10,81.17,8.67,778.0,539.23,3.37
21:58:25,server_13,34.83,36.89,430.65,562.55,20.31
21:58:25,server_14,62.05,64.15,2791.13,2469.88,1825.59
21:58:25,server_15,98.01,88.65,955.07,780.73,106.52
21:58:25,server_16,87.9,97.13,809.54,1168.39,96.39
21:58:25,server_20,39.13,47.05,106.47,73.93,7438.62
21:58:25,server_18,89.32,82.82,935.84,1112.67,7.97
21:58:25,server_19,37.89,51.01,404.45,214.57,0.0
21:58:25,server_12,99.14,91.51,974.7,1070.77,173.62
21:58:25,server_17,43.69,66.7,1303.58,1405.11,1536.87
21:58:25,server_11,48.58,51.76,2261.11,2102.9,1048.1
21:58:25,server_1,55.3,58.41,578.0,331.86,85.26
21:58:25,server_9,20.08,31.6,205.74,175.49,81.51
21:58:25,server_2,98.37,81.0,951.4,1050.24,35.31
21:58:25,server_3,98.74,19.8,933.27,806.71,40.65
21:58:25,server_4,56.73,33.89,18672.64,15453.36,173.74
21:58:25,server_10,26.71,43.9,305.25,245.01,149.52
21:58:25,server_6,83.39,8.18,953.03,1349.24,54.45
21:58:25,server_7,46.99,57.93,503.19,730.47,46.35
21:58:25,server_8,46.45,65.45,538.85,472.56,108.44
21:58:25,server_5,22.74,26.44,306.46,183.98,0.0
21:58:30,server_12,45.64,31.08,442.47,510.07,0.0
21:58:30,server_19,90.03,20.97,937.61,1374.58,44.96
21:58:30,server_18,35.74,35.67,328.5,198.49,0.0
21:58:30,server_17,44.79,59.78,474.98,618.31,10.5
21:58:30,server_16,63.02,64.83,668.81,365.69,5.05
21:58:30,server_15,76.86,41.81,11755.36,10579.97,80.76
21:58:30,server_14,63.44,59.08,8047.98,9582.82,41.94
21:58:30,server_13,45.37,60.56,4762.12,5298.95,557.85
21:58:30,server_20,6.82,94.97,103.23,111.2,137.62
21:58:30,server_11,20.36,22.21,198.84,277.36,21.31
21:58:30,server_9,50.95,49.19,509.56,695.77,28.79
21:58:30,server_8,29.94,98.71,282.97,367.82,80.34
21:58:30,server_7,33.66,28.79,318.5,330.61,97.43
21:58:30,server_6,47.96,23.36,175.15,153.28,6640.81
21:58:30,server_5,82.93,2.52,758.79,971.18,0.0
21:58:30,server_4,22.9,33.48,154.61,141.56,88.11
21:58:30,server_3,75.73,58.08,9092.21,7459.99,168.34
21:58:30,server_2,86.64,98.87,866.91,919.73,62.78
21:58:30,server_1,22.2,32.55,45.68,43.43,6308.45
21:58:30,server_10,29.83,33.52,340.87,439.35,71.85
21:58:35,server_13,41.84,41.92,329.29,178.73,0.0
21:58:35,server_14,3.79,96.65,10.91,15.39,31.64
21:58:35,server_15,26.22,25.89,249.94,177.37,0.0
21:58:35,server_16,56.57,76.51,605.1,805.78,120.65
21:58:35,server_12,19.86,83.4,123.66,83.98,83.36
21:58:35,server_18,60.82,51.69,603.26,324.07,89.19
21:58:35,server_19,94.28,94.02,947.39,1347.49,176.88
21:58:35,server_20,14.96,90.76,195.82,210.42,167.31
21:58:35,server_17,69.07,80.3,665.36,414.7,41.77
21:58:35,server_11,36.06,31.55,309.38,190.32,75.78
21:58:35,server_1,51.27,34.89,6229.07,6774.43,138.24
21:58:35,server_9,68.99,64.43,622.71,601.93,81.97
21:58:35,server_2,61.33,59.91,663.47,489.42,0.0
21:58:35,server_3,91.64,86.24,794.17,937.9,50.67
21:58:35,server_4,90.13,10.28,985.75,592.35,0.0
21:58:35,server_10,44.81,23.76,96.55,131.23,3301.08
21:58:35,server_6,85.18,22.35,829.16,457.72,49.52
21:58:35,server_7,84.79,2.78,921.22,736.99,59.66
21:58:35,server_8,95.71,6.36,938.9,487.61,119.57
21:58:35,server_5,22.33,46.0,116.86,63.12,3726.72
21:58:40,server_20,67.52,57.88,8973.34,9289.13,154.68
21:58:40,server_19,82.01,23.27,805.45,555.58,58.94
21:58:40,server_18,25.12,15.26,285.14,263.31,80.47
21:58:40,server_17,26.04,25.73,312.44,269.04,0.0
21:58:40,server_16,90.13,85.72,942.7,905.66,126.78
21:58:40,server_15,56.67,76.34,567.37,653.41,97.62
21:58:40,server_14,20.47,46.97,146.66,194.82,51.57
21:58:40,server_12,17.06,87.51,185.82,235.07,0.0
21:58:40,server_11,64.23,47.13,657.69,456.45,81.1
21:58:40,server_13,20.2,86.85,180.26,139.7,134.92
21:58:40,server_9,8.36,85.95,134.43,76.35,38.9
21:58:40,server_10,65.83,49.28,2492.44,2917.97,535.79
21:58:40,server_2,47.41,31.0,156.18,205.16,6960.2
21:58:40,server_3,31.29,27.68,162.01,159.35,7336.29
21:58:40,server_4,25.34,33.62,297.6,239.74,0.0
21:58:40,server_1,19.16,81.76,250.53,269.85,0.0
21:58:40,server_6,47.25,42.29,420.15,466.4,22.68
21:58:40,server_7,87.79,95.81,800.0,615.69,60.94
21:58:40,server_8,41.37,47.31,144.04,197.95,7809.56
21:58:40,server_5,43.46,51.96,414.02,426.49,56.57
21:58:45,server_12,23.02,48.73,148.67,75.97,3622.44
21:58:45,server_20,93.76,98.5,945.13,514.84,0.0
21:58:45,server_19,64.58,74.87,565.16,582.73,67.24
21:58:45,server_18,38.68,38.22,410.4,546.07,0.0
21:58:45,server_17,42.06,57.36,430.25,279.01,28.96
21:58:45,server_16,38.22,67.39,326.26,248.23,61.48
21:58:45,server_15,22.88,21.97,187.34,209.62,31.44
21:58:45,server_14,42.75,48.19,412.31,565.41,71.11
21:58:45,server_13,98.43,3.31,997.5,1087.61,1.74
21:58:45,server_11,91.75,93.14,876.82,913.55,48.62
21:58:45,server_3,38.06,42.66,199.26,119.12,5958.22
21:58:45,server_9,74.18,43.28,19415.7,18262.75,135.17
21:58:45,server_8,33.65,56.5,293.0,263.68,29.56
21:58:45,server_7,58.67,73.1,641.36,898.95,63.71
21:58:45,server_6,43.27,36.94,87.06,102.38,5242.56
21:58:45,server_5,49.63,49.3,507.12,305.03,130.47
21:58:45,server_4,94.38,87.38,918.17,874.24,93.57
21:58:45,server_2,55.95,56.03,10549.59,10092.94,186.86
21:58:45,server_1,44.4,46.06,466.88,478.5,48.94
21:58:45,server_10,42.71,50.63,460.86,458.1,42.4
21:58:50,server_13,0.53,98.9,0.0,0.0,73.31
21:58:50,server_14,52.19,41.05,558.5,365.9,42.67
21:58:50,server_15,39.02,54.91,325.38,173.39,117.62
21:58:50,server_16,70.24,45.69,7391.94,7178.31,33.77
21:58:50,server_20,43.24,61.86,4063.34,3426.81,1099.81
21:58:50,server_18,3.13,86.14,80.05,102.1,91.09
21:58:50,server_19,78.88,35.46,7641.32,8484.66,55.08
21:58:50,server_12,42.0,48.81,30.91,25.01,9804.06
21:58:50,server_17,35.99,47.09,326.26,281.56,48.06
21:58:50,server_11,35.21,22.77,119.4,90.37,8291.92
21:58:50,server_3,20.34,82.99,216.1,150.4,64.74
21:58:50,server_9,56.58,63.7,2839.03,3139.87,865.46
21:58:50,server_1,5.52,94.02,44.42,55.59,26.15
21:58:50,server_2,81.46,7.18,834.16,965.87,0.0
21:58:50,server_4,20.58,31.27,186.01,173.39,95.88
21:58:50,server_10,68.93,54.96,4535.91,5119.38,1684.73
21:58:50,server_6,60.97,62.93,678.72,365.26,84.08
21:58:50,server_7,53.39,69.81,1194.55,1161.75,608.35
21:58:50,server_8,58.9,67.26,604.3,452.97,28.46
21:58:50,server_5,65.46,69.38,3248.1,3225.33,824.17
21:58:55,server_20,46.73,45.2,455.16,253.07,0.82
21:58:55,server_11,69.68,46.29,16784.2,15248.83,141.88
21:58:55,server_18,4.14,87.5,25.8,15.8,85.83
21:58:55,server_17,54.47,57.76,1377.28,1407.56,1091.17
21:58:55,server_16,28.66,37.78,304.92,456.03,5.26
21:58:55,server_15,21.44,93.33,211.56,137.98,74.34
21:58:55,server_14,69.56,62.96,2714.55,3090.97,1669.86
21:58:55,server_13,26.76,81.38,281.97,411.38,40.51
21:58:55,server_12,80.53,23.63,898.33,988.51,140.82
21:58:55,server_19,88.98,84.05,952.86,548.61,83.44
21:58:55,server_10,7.33,83.91,22.41,29.57,90.93
21:58:55,server_8,64.3,55.22,620.25,403.98,109.88
21:58:55,server_7,64.34,50.12,4603.96,4508.95,829.86
21:58:55,server_6,69.85,99.51,686.02,958.49,25.81
21:58:55,server_5,66.62,69.32,4157.43,3358.85,1894.09
21:58:55,server_4,45.95,47.59,4429.6,3851.03,1194.51
21:58:55,server_3,39.12,48.47,325.42,194.88,119.35
21:58:55,server_2,62.08,61.69,1702.86,1444.04,578.83
21:58:55,server_1,41.24,54.46,300.13,229.82,0.0
21:58:55,server_9,17.75,83.8,123.56,126.17,104.89
21:59:00,server_13,93.18,85.67,942.18,1043.47,179.86
21:59:00,server_14,22.77,35.99,114.56,84.52,3825.33
21:59:00,server_15,50.83,69.95,529.93,713.28,22.8
21:59:00,server_12,9.4,98.47,105.14,57.58,126.47
21:59:00,server_17,48.4,62.14,485.16,655.84,43.17
21:59:00,server_18,69.71,67.07,656.21,766.85,57.07
21:59:00,server_19,85.33,92.46,783.04,1030.59,91.75
21:59:00,server_16,90.14,94.16,962.43,528.2,182.44
21:59:00,server_11,92.89,0.03,920.45,1072.43,22.83
21:59:00,server_20,87.08,95.49,863.34,664.04,64.01
21:59:00,server_9,20.38,34.55,166.52,191.66,0.0
21:59:00,server_1,67.78,95.95,671.51,520.95,39.8
21:59:00,server_2,39.62,41.47,415.73,332.49,0.0
21:59:00,server_3,23.04,37.94,87.92,55.73,5449.99
21:59:00,server_4,93.16,0.77,895.57,607.41,78.98
21:59:00,server_10,63.24,36.0,5080.52,5080.55,150.12
21:59:00,server_6,53.18,58.54,9770.46,7935.12,113.09
21:59:00,server_7,67.92,76.13,648.88,679.3,43.76
21:59:00,server_8,30.81,48.07,40.58,51.86,7164.93
21:59:00,server_5,63.56,74.24,553.31,750.09,89.39
21:59:05,server_12,65.3,74.68,619.83,721.45,128.5
21:59:05,server_20,41.83,38.49,410.66,457.99,23.32
21:59:05,server_19,44.89,55.95,520.08,778.86,25.14
21:59:05,server_18,93.57,2.69,880.56,965.99,159.67
21:59:05,server_17,21.28,92.92,311.49,166.7,103.99
21:59:05,server_16,6.57,86.19,55.58,47.03,71.74
21:59:05,server_15,49.95,49.15,4511.81,4321.99,1509.14
21:59:05,server_14,41.32,57.28,305.89,305.14,100.63
21:59:05,server_13,30.06,40.58,114.96,157.33,7112.05
21:59:05,server_11,52.98,55.17,539.27,756.15,102.63
21:59:05,server_3,47.14,56.17,416.26,388.51,4.08
21:59:05,server_9,68.42,41.85,3814.1,4041.12,936.18
21:59:05,server_8,93.96,4.21,920.78,1368.01,6.74
21:59:05,server_7,55.29,56.03,456.75,237.62,0.0
21:59:05,server_6,47.51,36.13,60.56,90.03,6345.74
21:59:05,server_5,46.36,45.71,116.56,113.61,8175.03
21:59:05,server_4,25.15,94.39,255.97,212.32,0.0
21:59:05,server_10,26.61,89.99,206.63,235.68,52.81
21:59:05,server_2,81.73,20.87,870.48,773.12,0.0
21:59:05,server_1,10.93,94.32,103.67,67.11,66.9
21:59:10,server_13,69.79,35.4,9576.85,8142.04,146.59
21:59:10,server_14,37.5,45.67,295.34,342.14,0.0
21:59:10,server_15,40.44,51.16,2814.85,2640.76,1180.87
21:59:10,server_16,28.57,40.94,41.57,58.68,9438.12
21:59:10,server_20,25.17,40.85,146.52,114.08,5496.61
21:59:10,server_18,27.2,22.48,244.68,240.32,0.0
21:59:10,server_19,20.85,86.68,183.46,130.81,70.08
21:59:10,server_12,67.6,66.98,717.54,636.73,38.54
21:59:10,server_17,41.66,52.79,452.69,382.52,77.22
21:59:10,server_11,87.59,80.12,994.84,1257.31,94.24
21:59:10,server_10,22.1,20.23,251.45,232.54,0.0
21:59:10,server_9,56.42,49.56,3418.33,2787.56,1651.97
21:59:10,server_2,33.73,27.6,28.83,28.58,3367.57
21:59:10,server_3,52.38,36.71,8458.61,8371.88,0.73
21:59:10,server_4,99.96,10.39,1038.44,1136.69,115.4
21:59:10,server_1,43.2,49.37,439.68,267.91,155.54
21:59:10,server_6,43.49,50.11,465.28,489.83,33.51
21:59:10,server_7,31.55,29.98,291.91,166.71,34.05
21:59:10,server_8,25.57,22.79,187.26,264.15,6283.2
21:59:10,server_5,47.34,41.62,3868.98,4550.55,1931.6
21:59:15,server_12,40.61,74.32,355.56,186.53,126.64
21:59:15,server_19,34.68,30.79,305.25,402.66,37.26
21:59:15,server_18,8.12,99.03,93.94,61.41,65.65
21:59:15,server_17,38.59,53.49,420.04,491.52,114.03
21:59:15,server_16,28.39,35.52,15.09,8.83,9583.72
21:59:15,server_15,5.85,81.87,35.92,44.09,12.27
21:59:15,server_14,97.09,5.0,1033.84,940.64,96.67
21:59:15,server_13,65.45,69.82,672.97,340.0,24.91
21:59:15,server_11,86.14,86.96,756.04,391.89,69.45
21:59:15,server_20,86.88,14.92,986.41,1085.52,95.3
21:59:15,server_9,59.44,59.55,8088.36,6893.59,24.94
21:59:15,server_1,41.62,43.52,35.76,46.12,4967.28
21:59:15,server_2,64.62,62.38,598.0,825.42,52.7
21:59:15,server_3,41.11,47.69,473.8,643.6,29.33
21:59:15,server_4,48.88,44.23,624.0,519.06,67.63
21:59:15,server_10,51.98,58.91,545.76,333.16,87.2
21:59:15,server_6,35.7,67.79,313.09,319.32,27.76
21:59:15,server_7,59.52,65.98,2766.11,2892.11,1048.25
21:59:15,server_8,95.11,85.99,983.03,700.3,42.55
21:59:15,server_5,92.04,88.89,988.29,1258.07,67.77
21:59:20,server_19,61.16,57.11,592.99,324.75,101.6
21:59:20,server_18,24.8,98.51,295.84,319.47,100.0
21:59:20,server_17,39.96,54.54,289.43,304.34,66.48
21:59:20,server_16,54.84,77.67,578.58,679.83,105.04
21:59:20,server_15,97.25,96.59,944.72,1019.68,45.09
21:59:20,server_14,86.69,82.95,865.83,978.77,78.73
21:59:20,server_13,48.73,57.33,454.83,429.17,38.38
21:59:20,server_12,78.67,32.36,8368.83,8805.12,195.74
21:59:20,server_11,64.6,42.11,11609.73,10595.97,198.0
21:59:20,server_20,39.62,28.56,87.1,114.23,8725.34
21:59:20,server_9,57.76,60.76,1216.79,1433.71,1886.62
21:59:20,server_1,50.33,64.72,553.13,667.3,68.27
21:59:20,server_2,61.84,74.47,538.94,408.25,0.0
21:59:20,server_3,33.04,34.59,348.21,240.58,86.35
21:59:20,server_4,20.39,19.63,201.39,178.83,71.67
21:59:20,server_10,18.96,91.35,265.23,201.29,35.79
21:59:20,server_6,53.61,66.68,538.1,680.13,52.36
21:59:20,server_7,64.77,64.89,687.71,609.41,199.82
21:59:20,server_8,47.49,67.16,485.43,534.11,95.73
21:59:20,server_5,29.17,47.3,73.48,71.16,9095.09
21:59:25,server_11,49.65,52.3,472.84,687.89,51.29
21:59:25,server_19,71.08,46.65,6077.87,6757.69,56.18
21:59:25,server_18,22.72,94.52,185.94,270.37,41.09
21:59:25,server_17,40.8,68.08,3130.09,2875.32,1110.13
21:59:25,server_16,26.24,32.47,22.07,13.43,4446.69
21:59:25,server_15,67.13,84.63,556.6,472.54,91.62
21:59:25,server_14,90.86,6.68,923.74,1066.9,30.83
21:59:25,server_13,55.88,46.72,4841.21,4090.5,1104.05
21:59:25,server_12,60.34,62.02,2791.38,2669.08,1304.28
21:59:25,server_20,85.28,96.52,847.34,1104.16,46.37
21:59:25,server_10,48.4,48.05,3981.78,3855.72,1868.52
21:59:25,server_8,69.87,68.73,643.98,829.21,104.64
21:59:25,server_9,93.02,10.69,943.23,1032.98,180.12
21:59:25,server_1,27.36,56.71,234.86,311.22,66.15
21:59:25,server_2,56.96,55.82,12661.81,12432.04,0.51
21:59:25,server_3,50.29,68.57,1478.21,1239.72,828.21
21:59:25,server_5,33.01,40.45,281.78,277.55,72.62
21:59:25,server_6,37.51,55.65,307.85,205.24,101.3
21:59:25,server_7,52.46,60.07,500.05,364.23,0.0
21:59:25,server_4,42.82,48.35,320.24,450.15,0.0
21:59:30,server_20,44.4,70.9,488.96,483.68,77.87
21:59:30,server_19,56.18,66.69,605.97,622.3,159.13
21:59:30,server_18,20.61,11.56,206.14,251.74,6.18
21:59:30,server_17,66.47,74.24,564.85,290.36,99.48
21:59:30,server_16,39.87,45.65,363.4,490.85,88.56
21:59:30,server_15,51.57,60.1,465.59,248.89,13.64
21:59:30,server_14,61.21,74.53,554.34,526.44,46.58
21:59:30,server_13,55.0,46.78,16115.07,13633.32,86.16
21:59:30,server_12,94.88,87.55,1044.44,880.09,148.93
21:59:30,server_11,45.27,49.31,480.2,646.79,131.82
21:59:30,server_9,52.86,52.73,15183.21,16328.37,11.5
21:59:30,server_1,93.79,99.54,894.08,562.95,76.49
21:59:30,server_2,34.78,40.97,377.61,412.52,38.61
21:59:30,server_3,40.05,21.42,165.71,228.45,6440.41
21:59:30,server_4,64.99,58.22,664.36,390.59,46.41
21:59:30,server_10,24.23,31.73,264.18,345.1,39.93
21:59:30,server_6,95.76,11.66,976.79,827.86,106.12
21:59:30,server_7,27.61,91.66,292.57,419.07,74.02
21:59:30,server_8,88.13,89.27,885.36,1002.39,57.57
21:59:30,server_5,95.67,21.3,954.38,1300.29,50.86
21:59:35,server_12,51.48,70.08,475.46,406.16,59.13
21:59:35,server_20,55.13,62.52,477.09,582.54,21.42
21:59:35,server_19,47.79,56.99,436.88,350.8,0.0
21:59:35,server_18,52.39,55.61,17760.44,18091.16,164.0
21:59:35,server_17,56.26,52.07,527.22,670.21,50.34
21:59:35,server_16,52.8,47.23,459.83,427.48,130.37
21:59:35,server_15,2.46,91.84,53.35,36.12,25.99
21:59:35,server_14,37.63,54.89,370.96,531.13,77.71
21:59:35,server_13,86.92,81.92,905.53,751.38,16.2
21:59:35,server_11,63.52,52.65,13798.42,14924.94,134.79
21:59:35,server_10,47.54,35.04,97.42,120.42,3360.24
21:59:35,server_9,42.13,57.58,442.55,259.14,67.13
21:59:35,server_2,33.22,31.09,365.32,305.54,0.0
21:59:35,server_3,97.12,24.0,979.71,628.52,182.11
21:59:35,server_4,82.83,23.96,841.59,704.47,56.54
21:59:35,server_1,29.74,35.68,254.62,229.9,19.05
21:59:35,server_6,52.55,57.44,576.51,786.17,129.44
21:59:35,server_7,0.54,97.55,0.0,0.0,50.34
21:59:35,server_8,42.97,50.09,1848.78,1670.02,945.48
21:59:35,server_5,73.57,44.41,6525.58,7013.51,131.0
21:59:40,server_12,60.43,41.53,9987.92,9425.7,60.81
21:59:40,server_19,68.11,76.17,650.43,827.48,81.26
21:59:40,server_18,45.8,41.41,3084.86,2561.01,1933.91
21:59:40,server_17,91.32,83.85,1013.64,805.13,113.37
21:59:40,server_16,32.55,40.18,324.17,358.18,116.59
21:59:40,server_15,89.71,84.71,836.47,709.43,108.74
21:59:40,server_14,27.29,93.68,235.04,175.27,75.63
21:59:40,server_13,23.86,37.79,257.9,207.62,110.1
21:59:40,server_11,99.76,29.06,972.1,896.8,118.54
21:59:40,server_20,53.96,43.87,17833.02,19906.41,25.78
21:59:40,server_9,56.69,65.19,554.75,340.43,30.56
21:59:40,server_1,29.31,34.63,128.01,66.84,9747.91
21:59:40,server_2,29.06,42.15,256.84,297.05,0.0
21:59:40,server_3,49.15,47.89,2818.45,2318.76,1330.28
21:59:40,server_4,57.67,66.06,2562.48,2848.97,815.43
21:59:40,server_10,31.65,41.48,6.58,6.44,9916.9
21:59:40,server_6,59.63,62.15,2674.06,2682.03,1187.6
21:59:40,server_7,92.13,97.32,955.38,1402.51,109.48
21:59:40,server_8,96.79,89.74,961.87,1032.49,116.27
21:59:40,server_5,36.59,22.86,136.95,89.36,4500.5
21:59:45,server_12,17.37,97.97,232.9,308.63,31.75
21:59:45,server_19,89.97,11.0,971.56,642.19,73.53
