ts,server_id,disk_io
21:53:05,server_20,1562.22
21:53:05,server_9,105.59
21:53:05,server_1,69.01
21:53:05,server_2,116.54
21:53:05,server_3,2.11
21:53:05,server_4,124.14
21:53:05,server_10,74.33
21:53:05,server_6,32.44
21:53:05,server_7,157.16
21:53:05,server_8,7.96
21:53:05,server_5,53.84
21:53:10,server_12,95.43
21:53:10,server_19,129.91
21:53:10,server_18,5410.92
21:53:10,server_17,25.75
21:53:10,server_16,128.14
21:53:10,server_15,123.96
21:53:10,server_14,31.68
21:53:10,server_13,88.1
21:53:10,server_11,4743.57
21:53:10,server_20,1245.63
21:53:10,server_9,38.05
21:53:10,server_1,16.88
21:53:10,server_2,75.15
21:53:10,server_3,728.56
21:53:10,server_4,1908.7
21:53:10,server_10,524.09
21:53:10,server_6,851.55
21:53:10,server_7,40.53
21:53:10,server_8,709.46
21:53:10,server_5,62.04
21:53:15,server_11,30.81
21:53:15,server_19,122.79
21:53:15,server_18,0.0
21:53:15,server_17,90.66
21:53:15,server_16,118.19
21:53:15,server_15,0.0
21:53:15,server_14,53.9
21:53:15,server_13,1135.73
21:53:15,server_12,28.34
21:53:15,server_20,0.0
21:53:15,server_10,90.69
21:53:15,server_8,82.21
21:53:15,server_7,143.11
21:53:15,server_6,6203.4
21:53:15,server_5,32.74
21:53:15,server_4,0.0
21:53:15,server_3,63.02
21:53:15,server_2,65.4
21:53:15,server_1,92.89
21:53:15,server_9,77.23
21:53:20,server_13,8960.05
21:53:20,server_14,81.02
21:53:20,server_15,29.02
21:53:20,server_12,0.0
21:53:20,server_17,1111.71
21:53:20,server_18,12.07
21:53:20,server_19,101.15
21:53:20,server_16,35.93
21:53:20,server_11,83.23
21:53:20,server_20,0.0
21:53:20,server_9,104.13
21:53:20,server_1,1545.49
21:53:20,server_2,56.17
21:53:20,server_3,25.21
21:53:20,server_4,0.0
21:53:20,server_10,118.16
21:53:20,server_6,143.37
21:53:20,server_7,109.74
21:53:20,server_8,9064.66
21:53:20,server_5,85.84
21:53:25,server_19,7507.0
21:53:25,server_18,171.96
21:53:25,server_17,13.33
21:53:25,server_16,0.0
21:53:25,server_15,7942.84
21:53:25,server_14,0.0
21:53:25,server_13,82.51
21:53:25,server_12,27.16
21:53:25,server_11,8005.01
21:53:25,server_20,46.32
21:53:25,server_9,169.46
21:53:25,server_1,51.61
21:53:25,server_2,118.33
21:53:25,server_3,44.72
21:53:25,server_4,0.0
21:53:25,server_10,51.84
21:53:25,server_6,139.32
21:53:25,server_7,126.78
21:53:25,server_8,938.62
21:53:25,server_5,15.64
21:53:30,server_11,8728.95
21:53:30,server_19,196.19
21:53:30,server_18,0.0
21:53:30,server_17,19.68
21:53:30,server_16,40.08
21:53:30,server_15,9.51
21:53:30,server_14,0.0
21:53:30,server_13,90.26
21:53:30,server_12,61.78
21:53:30,server_20,43.53
21:53:30,server_10,0.0
21:53:30,server_8,99.2
21:53:30,server_9,13.07
21:53:30,server_1,4423.65
21:53:30,server_2,33.8
21:53:30,server_3,37.79
21:53:30,server_5,70.93
21:53:30,server_6,3988.76
21:53:30,server_7,0.0
21:53:30,server_4,24.73
21:53:35,server_20,115.1
21:53:35,server_11,5778.89
21:53:35,server_18,62.83
21:53:35,server_17,0.0
21:53:35,server_16,3.1
21:53:35,server_15,101.36
21:53:35,server_14,47.74
21:53:35,server_13,726.84
21:53:35,server_12,5914.46
21:53:35,server_19,9995.61
21:53:35,server_10,45.0
21:53:35,server_8,52.98
21:53:35,server_1,2.16
21:53:35,server_2,67.86
21:53:35,server_3,27.63
21:53:35,server_9,1689.7
21:53:35,server_5,47.99
21:53:35,server_6,1280.29
21:53:35,server_7,766.19
21:53:35,server_4,72.66
21:53:40,server_13,38.34
21:53:40,server_20,100.82
21:53:40,server_19,73.16
21:53:40,server_18,0.0
21:53:40,server_17,68.25
21:53:40,server_16,38.48
21:53:40,server_15,0.0
21:53:40,server_14,104.87
21:53:40,server_12,181.76
21:53:40,server_11,769.87
21:53:40,server_1,0.0
21:53:40,server_9,0.0
21:53:40,server_8,1704.25
21:53:40,server_7,1897.32
21:53:40,server_6,77.97
21:53:40,server_5,5944.43
21:53:40,server_4,66.2
21:53:40,server_3,4253.73
21:53:40,server_2,85.0
21:53:40,server_10,641.91
21:53:45,server_13,0.0
21:53:45,server_14,58.25
21:53:45,server_15,0.0
21:53:45,server_16,133.64
21:53:45,server_12,1404.82
21:53:45,server_18,0.0
21:53:45,server_19,161.34
21:53:45,server_20,55.67
21:53:45,server_17,706.24
21:53:45,server_11,567.37
21:53:45,server_1,70.46
21:53:45,server_9,49.79
21:53:45,server_8,5882.36
21:53:45,server_7,41.27
21:53:45,server_6,0.0
21:53:45,server_5,31.09
21:53:45,server_4,33.0
21:53:45,server_3,0.0
21:53:45,server_2,90.41
21:53:45,server_10,6754.28
21:53:50,server_13,3254.7
21:53:50,server_14,20.76
21:53:50,server_15,175.99
21:53:50,server_16,39.94
21:53:50,server_20,69.91
21:53:50,server_18,20.91
21:53:50,server_19,4345.69
21:53:50,server_12,5.87
21:53:50,server_17,1394.11
21:53:50,server_11,1342.78
21:53:50,server_10,96.16
21:53:50,server_9,106.4
21:53:50,server_8,18.28
21:53:50,server_7,8374.5
21:53:50,server_6,5399.5
21:53:50,server_5,37.01
21:53:50,server_4,60.05
21:53:50,server_3,149.0
21:53:50,server_2,51.54
21:53:50,server_1,121.46
21:53:55,server_13,1180.52
21:53:55,server_14,0.0
21:53:55,server_15,156.86
21:53:55,server_16,118.5
21:53:55,server_20,41.24
21:53:55,server_18,16.97
21:53:55,server_19,13.48
21:53:55,server_12,126.26
21:53:55,server_17,72.07
21:53:55,server_11,15.51
21:53:55,server_10,22.87
21:53:55,server_9,105.52
21:53:55,server_2,0.0
21:53:55,server_3,0.0
21:53:55,server_4,118.25
21:53:55,server_1,0.0
21:53:55,server_6,187.58
21:53:55,server_7,104.15
21:53:55,server_8,65.39
21:53:55,server_5,40.24
21:54:00,server_12,103.15
21:54:00,server_19,0.0
21:54:00,server_18,0.0
21:54:00,server_17,28.47
21:54:00,server_16,3044.16
21:54:00,server_15,104.4
21:54:00,server_14,37.77
21:54:00,server_13,27.22
21:54:00,server_11,56.3
21:54:00,server_20,8326.05
21:54:00,server_9,53.45
21:54:00,server_1,153.41
21:54:00,server_2,7696.89
21:54:00,server_3,42.25
21:54:00,server_4,51.23
21:54:00,server_10,194.72
21:54:00,server_6,173.2
21:54:00,server_7,1107.09
21:54:00,server_8,124.25
21:54:00,server_5,72.91
21:54:05,server_12,6999.05
21:54:05,server_19,4.73
21:54:05,server_18,14.64
21:54:05,server_17,64.12
21:54:05,server_16,0.0
21:54:05,server_15,70.64
21:54:05,server_14,168.22
21:54:05,server_13,84.41
21:54:05,server_11,97.96
21:54:05,server_20,12.96
21:54:05,server_9,84.46
21:54:05,server_1,159.33
21:54:05,server_2,92.25
21:54:05,server_3,109.18
21:54:05,server_4,66.48
21:54:05,server_10,0.0
21:54:05,server_6,62.9
21:54:05,server_7,74.78
21:54:05,server_8,62.27
21:54:05,server_5,100.6
21:54:10,server_11,15.0
21:54:10,server_19,85.26
21:54:10,server_18,957.02
21:54:10,server_17,74.11
21:54:10,server_16,750.59
21:54:10,server_15,6555.74
21:54:10,server_14,110.06
21:54:10,server_13,170.21
21:54:10,server_12,80.29
21:54:10,server_20,0.0
21:54:10,server_10,2.94
21:54:10,server_8,6397.56
21:54:10,server_7,160.95
21:54:10,server_6,524.52
21:54:10,server_5,1.0
21:54:10,server_4,98.88
21:54:10,server_3,62.71
21:54:10,server_2,44.91
21:54:10,server_1,1886.06
21:54:10,server_9,1657.86
21:54:15,server_13,3566.84
21:54:15,server_14,30.94
21:54:15,server_15,32.33
21:54:15,server_12,73.77
21:54:15,server_17,95.88
21:54:15,server_18,50.21
21:54:15,server_19,7471.74
21:54:15,server_16,34.37
21:54:15,server_11,4.25
21:54:15,server_20,0.0
21:54:15,server_9,7086.42
21:54:15,server_1,0.0
21:54:15,server_2,89.69
21:54:15,server_3,0.0
21:54:15,server_4,78.38
21:54:15,server_10,64.28
21:54:15,server_6,175.84
21:54:15,server_7,110.4
21:54:15,server_8,82.07
21:54:15,server_5,1136.08
21:54:20,server_19,1042.09
21:54:20,server_18,36.7
21:54:20,server_17,1792.4
21:54:20,server_16,96.85
21:54:20,server_15,52.91
21:54:20,server_14,76.55
21:54:20,server_13,1634.8
21:54:20,server_12,6.91
21:54:20,server_11,106.06
21:54:20,server_20,49.45
21:54:20,server_9,800.47
21:54:20,server_1,18.09
21:54:20,server_2,104.76
21:54:20,server_3,79.01
21:54:20,server_4,17.62
21:54:20,server_10,91.11
21:54:20,server_6,188.1
21:54:20,server_7,758.08
21:54:20,server_8,42.67
21:54:20,server_5,0.0
21:54:25,server_11,96.13
21:54:25,server_19,577.23
21:54:25,server_18,122.11
21:54:25,server_17,89.71
21:54:25,server_16,0.0
21:54:25,server_15,929.03
21:54:25,server_14,66.73
21:54:25,server_13,178.96
21:54:25,server_12,82.36
21:54:25,server_20,20.09
21:54:25,server_10,16.23
21:54:25,server_8,132.85
21:54:25,server_9,52.5
21:54:25,server_1,55.78
21:54:25,server_2,24.62
21:54:25,server_3,0.0
21:54:25,server_5,117.55
21:54:25,server_6,4543.96
21:54:25,server_7,120.24
21:54:25,server_4,6.61
21:54:30,server_20,82.43
21:54:30,server_11,15.32
21:54:30,server_18,29.1
21:54:30,server_17,111.79
21:54:30,server_16,1015.3
21:54:30,server_15,92.9
21:54:30,server_14,35.84
21:54:30,server_13,53.77
21:54:30,server_12,7.51
21:54:30,server_19,38.85
21:54:30,server_10,59.73
21:54:30,server_8,6781.24
21:54:30,server_1,137.8
21:54:30,server_2,153.34
21:54:30,server_3,1173.24
21:54:30,server_9,31.28
21:54:30,server_5,57.76
21:54:30,server_6,29.36
21:54:30,server_7,31.24
21:54:30,server_4,85.12
21:54:35,server_12,6645.18
21:54:35,server_19,6207.31
21:54:35,server_18,8114.65
21:54:35,server_17,6625.92
21:54:35,server_16,8792.41
21:54:35,server_15,70.79
21:54:35,server_14,82.15
21:54:35,server_13,81.79
21:54:35,server_11,8813.64
21:54:35,server_20,107.34
21:54:35,server_9,0.0
21:54:35,server_1,956.28
21:54:35,server_2,98.35
21:54:35,server_3,94.38
21:54:35,server_4,66.89
21:54:35,server_10,0.0
21:54:35,server_6,92.1
21:54:35,server_7,79.95
21:54:35,server_8,25.75
21:54:35,server_5,0.0
21:54:40,server_11,131.05
21:54:40,server_19,67.37
21:54:40,server_18,0.0
21:54:40,server_17,115.72
21:54:40,server_16,81.61
21:54:40,server_15,7443.58
21:54:40,server_14,116.93
21:54:40,server_13,50.83
21:54:40,server_12,85.44
21:54:40,server_20,119.13
21:54:40,server_10,776.28
21:54:40,server_8,9194.5
21:54:40,server_7,0.0
21:54:40,server_6,62.6
21:54:40,server_5,71.27
21:54:40,server_4,97.57
21:54:40,server_3,77.67
21:54:40,server_2,4397.94
21:54:40,server_1,5907.33
21:54:40,server_9,1074.24
21:54:45,server_13,1674.42
21:54:45,server_14,8.96
21:54:45,server_15,111.03
21:54:45,server_12,65.92
21:54:45,server_17,139.61
21:54:45,server_18,36.89
21:54:45,server_19,0.0
21:54:45,server_16,670.28
21:54:45,server_11,35.68
21:54:45,server_20,966.51
21:54:45,server_9,130.9
21:54:45,server_1,20.07
21:54:45,server_2,129.48
21:54:45,server_3,36.99
21:54:45,server_4,58.44
21:54:45,server_10,7457.7
21:54:45,server_6,33.2
21:54:45,server_7,52.9
21:54:45,server_8,24.18
21:54:45,server_5,0.0
21:54:50,server_12,5246.77
21:54:50,server_20,137.19
21:54:50,server_19,26.58
21:54:50,server_18,46.77
21:54:50,server_17,0.0
21:54:50,server_16,30.7
21:54:50,server_15,54.58
21:54:50,server_14,672.26
21:54:50,server_13,5016.75
21:54:50,server_11,4277.56
21:54:50,server_10,676.44
21:54:50,server_9,1.46
21:54:50,server_2,25.36
21:54:50,server_3,0.0
21:54:50,server_4,8.33
21:54:50,server_1,34.7
21:54:50,server_6,1497.93
21:54:50,server_7,0.0
21:54:50,server_8,3455.94
21:54:50,server_5,0.66
21:54:55,server_12,85.71
21:54:55,server_19,61.09
21:54:55,server_18,14.8
21:54:55,server_17,15.72
21:54:55,server_16,0.0
21:54:55,server_15,666.68
21:54:55,server_14,1956.99
21:54:55,server_13,76.58
21:54:55,server_11,1088.57
21:54:55,server_20,119.41
21:54:55,server_9,100.48
21:54:55,server_1,144.35
21:54:55,server_2,3300.44
21:54:55,server_3,0.0
21:54:55,server_4,53.8
21:54:55,server_10,79.83
21:54:55,server_6,81.46
21:54:55,server_7,5169.53
21:54:55,server_8,59.9
21:54:55,server_5,1178.87
21:55:00,server_12,0.0
21:55:00,server_19,107.93
21:55:00,server_18,6337.82
21:55:00,server_17,140.29
21:55:00,server_16,28.44
21:55:00,server_15,117.93
21:55:00,server_14,51.54
21:55:00,server_13,119.93
21:55:00,server_11,87.74
21:55:00,server_20,90.85
21:55:00,server_9,116.72
21:55:00,server_1,39.84
21:55:00,server_2,3501.59
21:55:00,server_3,203.64
21:55:00,server_4,66.14
21:55:00,server_10,8.17
21:55:00,server_6,35.62
21:55:00,server_7,1586.49
21:55:00,server_8,4.25
21:55:00,server_5,47.42
21:55:05,server_11,6.05
21:55:05,server_19,63.01
21:55:05,server_18,981.23
21:55:05,server_17,55.64
21:55:05,server_16,0.0
21:55:05,server_15,117.03
21:55:05,server_14,18.94
21:55:05,server_13,77.62
21:55:05,server_12,0.0
21:55:05,server_20,1871.17
21:55:05,server_10,0.0
21:55:05,server_8,54.5
21:55:05,server_7,20.75
21:55:05,server_6,33.53
21:55:05,server_5,3061.47
21:55:05,server_4,143.38
21:55:05,server_3,138.04
21:55:05,server_2,37.81
21:55:05,server_1,9694.48
21:55:05,server_9,84.98
21:55:10,server_13,60.25
21:55:10,server_14,111.5
21:55:10,server_15,147.54
21:55:10,server_12,3808.95
21:55:10,server_17,1965.18
21:55:10,server_18,3300.26
21:55:10,server_19,20.17
21:55:10,server_16,133.68
21:55:10,server_11,15.54
21:55:10,server_20,0.05
21:55:10,server_9,117.63
21:55:10,server_1,41.81
21:55:10,server_2,71.25
21:55:10,server_3,723.38
21:55:10,server_4,0.0
21:55:10,server_10,122.29
21:55:10,server_6,30.06
21:55:10,server_7,39.32
21:55:10,server_8,10.85
21:55:10,server_5,50.18
21:55:15,server_19,128.06
21:55:15,server_18,108.89
21:55:15,server_17,101.08
21:55:15,server_16,38.39
21:55:15,server_15,178.53
21:55:15,server_14,67.3
21:55:15,server_13,19.83
21:55:15,server_12,95.94
21:55:15,server_11,0.0
21:55:15,server_20,54.45
21:55:15,server_9,90.55
21:55:15,server_1,117.84
21:55:15,server_2,39.97
21:55:15,server_3,48.66
21:55:15,server_4,102.77
21:55:15,server_10,41.56
21:55:15,server_6,132.01
21:55:15,server_7,50.63
21:55:15,server_8,6.57
21:55:15,server_5,7.44
21:55:20,server_11,0.0
21:55:20,server_19,12.65
21:55:20,server_18,0.0
21:55:20,server_17,0.41
21:55:20,server_16,45.98
21:55:20,server_15,43.28
21:55:20,server_14,4358.65
21:55:20,server_13,108.06
21:55:20,server_12,1778.51
21:55:20,server_20,775.57
21:55:20,server_10,60.75
21:55:20,server_8,82.61
21:55:20,server_9,0.0
21:55:20,server_1,153.74
21:55:20,server_2,37.38
21:55:20,server_3,1631.28
21:55:20,server_5,151.82
21:55:20,server_6,1143.26
21:55:20,server_7,87.42
21:55:20,server_4,29.25
21:55:25,server_20,117.93
21:55:25,server_11,7965.91
21:55:25,server_18,21.74
21:55:25,server_17,140.82
21:55:25,server_16,193.67
21:55:25,server_15,38.5
21:55:25,server_14,31.48
21:55:25,server_13,118.06
21:55:25,server_12,40.5
21:55:25,server_19,0.0
21:55:25,server_10,71.33
21:55:25,server_8,922.41
21:55:25,server_1,38.88
21:55:25,server_2,51.41
21:55:25,server_3,50.05
21:55:25,server_9,90.86
21:55:25,server_5,64.56
21:55:25,server_6,0.0
21:55:25,server_7,85.63
21:55:25,server_4,125.0
21:55:30,server_12,4381.33
21:55:30,server_19,94.97
21:55:30,server_18,66.84
21:55:30,server_17,126.02
21:55:30,server_16,84.72
21:55:30,server_15,1583.94
21:55:30,server_14,79.07
21:55:30,server_13,90.09
21:55:30,server_11,78.51
21:55:30,server_20,78.81
21:55:30,server_9,0.0
21:55:30,server_1,102.53
21:55:30,server_2,62.93
21:55:30,server_3,68.51
21:55:30,server_4,8196.86
21:55:30,server_10,22.62
21:55:30,server_6,68.39
21:55:30,server_7,89.6
21:55:30,server_8,119.26
21:55:30,server_5,188.81
21:55:35,server_11,43.69
21:55:35,server_19,142.78
21:55:35,server_18,15.79
21:55:35,server_17,145.09
21:55:35,server_16,78.42
21:55:35,server_15,0.0
21:55:35,server_14,7.19
21:55:35,server_13,38.64
21:55:35,server_12,0.0
21:55:35,server_20,1074.07
21:55:35,server_10,6801.36
21:55:35,server_8,883.82
21:55:35,server_7,0.0
21:55:35,server_6,77.5
21:55:35,server_5,67.59
21:55:35,server_4,36.1
21:55:35,server_3,108.73
21:55:35,server_2,0.0
21:55:35,server_1,175.17
21:55:35,server_9,1991.55
21:55:40,server_13,11.17
21:55:40,server_14,115.88
21:55:40,server_15,35.93
21:55:40,server_12,137.37
21:55:40,server_17,22.95
21:55:40,server_18,4431.96
21:55:40,server_19,0.0
21:55:40,server_16,50.86
21:55:40,server_11,18.22
21:55:40,server_20,6106.35
21:55:40,server_9,116.18
21:55:40,server_1,31.99
21:55:40,server_2,96.15
21:55:40,server_3,49.82
21:55:40,server_4,8448.06
21:55:40,server_10,56.32
21:55:40,server_6,41.64
21:55:40,server_7,5979.49
21:55:40,server_8,49.42
21:55:40,server_5,184.06
21:55:45,server_20,46.06
21:55:45,server_19,55.47
21:55:45,server_18,0.0
21:55:45,server_17,4045.04
21:55:45,server_16,0.0
21:55:45,server_15,29.72
21:55:45,server_14,26.85
21:55:45,server_12,94.18
21:55:45,server_11,0.0
21:55:45,server_13,61.02
21:55:45,server_9,35.14
21:55:45,server_10,1852.61
21:55:45,server_2,6.5
21:55:45,server_3,188.64
21:55:45,server_4,4327.13
21:55:45,server_1,7.34
21:55:45,server_6,100.05
21:55:45,server_7,5640.33
21:55:45,server_8,79.85
21:55:45,server_5,6600.74
21:55:50,server_12,0.0
21:55:50,server_20,1687.09
21:55:50,server_19,98.89
21:55:50,server_18,57.86
21:55:50,server_17,27.93
21:55:50,server_16,107.15
21:55:50,server_15,0.0
21:55:50,server_14,113.12
21:55:50,server_13,57.0
21:55:50,server_11,0.0
21:55:50,server_3,1588.26
21:55:50,server_9,79.49
21:55:50,server_10,7955.19
21:55:50,server_2,97.61
21:55:50,server_4,42.28
21:55:50,server_1,0.0
21:55:50,server_6,28.78
21:55:50,server_7,157.63
21:55:50,server_8,4713.3
21:55:50,server_5,47.14
21:55:55,server_12,62.87
21:55:55,server_19,81.01
21:55:55,server_18,6058.89
21:55:55,server_17,100.58
21:55:55,server_16,0.0
21:55:55,server_15,130.9
21:55:55,server_14,184.22
21:55:55,server_20,118.33
21:55:55,server_11,43.5
21:55:55,server_13,46.1
21:55:55,server_9,43.68
21:55:55,server_1,0.0
21:55:55,server_2,149.17
21:55:55,server_3,10.83
21:55:55,server_4,79.5
21:55:55,server_10,95.16
21:55:55,server_6,106.22
21:55:55,server_7,1.33
21:55:55,server_8,6183.84
21:55:55,server_5,113.24
21:56:00,server_19,0.0
21:56:00,server_18,67.01
21:56:00,server_17,104.46
21:56:00,server_16,43.75
21:56:00,server_15,21.61
21:56:00,server_14,33.94
21:56:00,server_13,3996.71
21:56:00,server_12,92.83
21:56:00,server_11,51.93
21:56:00,server_20,76.3
21:56:00,server_9,67.62
21:56:00,server_1,37.31
21:56:00,server_2,72.67
21:56:00,server_3,57.98
21:56:00,server_4,3165.47
21:56:00,server_10,82.34
21:56:00,server_6,62.16
21:56:00,server_7,0.0
21:56:00,server_8,6676.91
21:56:00,server_5,992.64
21:56:05,server_11,54.73
21:56:05,server_19,15.72
21:56:05,server_18,31.09
21:56:05,server_17,83.12
21:56:05,server_16,42.9
21:56:05,server_15,123.55
21:56:05,server_14,8.65
21:56:05,server_13,99.19
21:56:05,server_12,186.41
21:56:05,server_20,74.18
21:56:05,server_10,6466.68
21:56:05,server_8,85.33
21:56:05,server_9,960.28
21:56:05,server_1,159.12
21:56:05,server_2,46.66
21:56:05,server_3,77.41
21:56:05,server_5,0.0
21:56:05,server_6,188.49
21:56:05,server_7,58.38
21:56:05,server_4,79.91
21:56:10,server_20,1904.09
21:56:10,server_11,172.72
21:56:10,server_18,7003.03
21:56:10,server_17,99.01
21:56:10,server_16,63.83
21:56:10,server_15,59.2
21:56:10,server_14,9.5
21:56:10,server_13,0.0
21:56:10,server_12,70.79
21:56:10,server_19,86.61
21:56:10,server_10,27.8
21:56:10,server_8,4846.72
21:56:10,server_1,139.81
21:56:10,server_2,112.53
21:56:10,server_3,131.18
21:56:10,server_9,51.52
21:56:10,server_5,60.18
21:56:10,server_6,137.86
21:56:10,server_7,130.23
21:56:10,server_4,8.39
21:56:15,server_19,68.32
21:56:15,server_18,98.01
21:56:15,server_17,0.0
21:56:15,server_16,0.0
21:56:15,server_15,83.91
21:56:15,server_14,17.96
21:56:15,server_13,89.12
21:56:15,server_12,1508.97
21:56:15,server_11,3.99
21:56:15,server_20,139.86
21:56:15,server_9,0.0
21:56:15,server_1,136.42
21:56:15,server_2,4769.45
21:56:15,server_3,71.77
21:56:15,server_4,612.63
21:56:15,server_10,8208.37
21:56:15,server_6,0.0
21:56:15,server_7,93.43
21:56:15,server_8,84.48
21:56:15,server_5,8782.77
21:56:20,server_11,6132.79
21:56:20,server_19,37.38
21:56:20,server_18,47.67
21:56:20,server_17,80.88
21:56:20,server_16,1086.91
21:56:20,server_15,81.26
21:56:20,server_14,75.6
21:56:20,server_13,118.74
21:56:20,server_12,8601.95
21:56:20,server_20,0.0
21:56:20,server_10,43.4
21:56:20,server_8,55.75
21:56:20,server_9,9647.22
21:56:20,server_1,32.0
21:56:20,server_2,12.36
21:56:20,server_3,1634.65
21:56:20,server_5,65.49
21:56:20,server_6,14.66
21:56:20,server_7,116.91
21:56:20,server_4,51.22
21:56:25,server_20,195.1
21:56:25,server_19,651.13
21:56:25,server_18,48.93
21:56:25,server_17,112.32
21:56:25,server_16,0.0
21:56:25,server_15,91.82
21:56:25,server_14,1637.91
21:56:25,server_13,121.26
21:56:25,server_12,8.4
21:56:25,server_11,50.67
21:56:25,server_9,67.18
21:56:25,server_1,1101.92
21:56:25,server_2,9623.59
21:56:25,server_3,25.18
21:56:25,server_4,100.55
21:56:25,server_10,3836.36
21:56:25,server_6,101.61
21:56:25,server_7,124.16
21:56:25,server_8,12.45
21:56:25,server_5,63.1
21:56:30,server_12,68.65
21:56:30,server_19,175.12
21:56:30,server_18,18.52
21:56:30,server_17,69.93
21:56:30,server_16,53.7
21:56:30,server_15,123.88
21:56:30,server_14,168.28
21:56:30,server_13,106.02
21:56:30,server_11,5783.61
21:56:30,server_20,128.21
21:56:30,server_9,40.74
21:56:30,server_1,26.9
21:56:30,server_2,190.67
21:56:30,server_3,132.64
21:56:30,server_4,122.42
21:56:30,server_10,150.86
21:56:30,server_6,573.2
21:56:30,server_7,95.23
21:56:30,server_8,74.13
21:56:30,server_5,154.89
21:56:35,server_11,48.55
21:56:35,server_19,7291.47
21:56:35,server_18,0.0
21:56:35,server_17,0.0
21:56:35,server_16,61.9
21:56:35,server_15,98.92
21:56:35,server_14,148.6
21:56:35,server_13,9610.87
21:56:35,server_12,1388.78
21:56:35,server_20,75.83
21:56:35,server_10,18.22
21:56:35,server_8,43.01
21:56:35,server_7,42.48
21:56:35,server_6,108.83
21:56:35,server_5,102.85
21:56:35,server_4,82.22
21:56:35,server_3,146.13
21:56:35,server_2,104.86
21:56:35,server_1,96.37
21:56:35,server_9,130.93
21:56:40,server_13,43.3
21:56:40,server_14,0.0
21:56:40,server_15,103.85
21:56:40,server_16,54.26
21:56:40,server_20,120.17
21:56:40,server_18,132.86
21:56:40,server_19,101.88
21:56:40,server_12,60.83
21:56:40,server_17,22.73
21:56:40,server_11,0.0
21:56:40,server_10,32.15
21:56:40,server_9,91.3
21:56:40,server_2,26.6
21:56:40,server_3,115.65
21:56:40,server_4,16.59
21:56:40,server_1,6255.0
21:56:40,server_6,79.16
21:56:40,server_7,0.0
21:56:40,server_8,180.96
21:56:40,server_5,6021.33
21:56:45,server_13,0.0
21:56:45,server_20,0.0
21:56:45,server_19,173.19
21:56:45,server_18,75.87
21:56:45,server_17,149.18
21:56:45,server_16,69.31
21:56:45,server_15,21.46
21:56:45,server_14,29.4
21:56:45,server_12,4.07
21:56:45,server_11,111.06
21:56:45,server_1,2.55
21:56:45,server_9,28.81
21:56:45,server_8,9551.87
21:56:45,server_7,0.0
21:56:45,server_6,36.68
21:56:45,server_5,3981.17
21:56:45,server_4,1600.34
21:56:45,server_3,104.48
21:56:45,server_2,49.68
21:56:45,server_10,92.05
21:56:50,server_13,90.53
21:56:50,server_14,3492.33
21:56:50,server_15,124.75
21:56:50,server_16,11.81
21:56:50,server_12,36.38
21:56:50,server_18,0.0
21:56:50,server_19,115.78
21:56:50,server_20,0.0
21:56:50,server_17,3330.37
21:56:50,server_11,0.0
21:56:50,server_1,116.26
21:56:50,server_9,93.44
21:56:50,server_8,978.86
21:56:50,server_7,34.57
21:56:50,server_6,0.0
21:56:50,server_5,1933.75
21:56:50,server_4,0.0
21:56:50,server_3,20.81
21:56:50,server_2,1351.83
21:56:50,server_10,92.15
21:56:55,server_13,9444.9
21:56:55,server_14,1872.65
21:56:55,server_15,96.23
21:56:55,server_16,129.91
21:56:55,server_20,7651.73
21:56:55,server_18,13.0
21:56:55,server_19,0.0
21:56:55,server_12,6007.35
21:56:55,server_17,22.32
21:56:55,server_11,8348.0
21:56:55,server_10,49.51
21:56:55,server_9,5098.65
21:56:55,server_2,37.55
21:56:55,server_3,70.75
21:56:55,server_4,69.9
21:56:55,server_1,6194.9
21:56:55,server_6,32.9
21:56:55,server_7,113.08
21:56:55,server_8,3.69
21:56:55,server_5,49.94
21:57:00,server_12,32.09
21:57:00,server_19,67.63
21:57:00,server_18,734.82
21:57:00,server_17,6377.97
21:57:00,server_16,89.0
21:57:00,server_15,99.87
21:57:00,server_14,731.65
21:57:00,server_13,135.2
21:57:00,server_11,136.08
21:57:00,server_20,102.05
21:57:00,server_9,173.78
21:57:00,server_1,35.31
21:57:00,server_2,51.8
21:57:00,server_3,0.0
21:57:00,server_4,144.15
21:57:00,server_10,97.2
21:57:00,server_6,162.58
21:57:00,server_7,96.03
21:57:00,server_8,100.12
21:57:00,server_5,767.5
21:57:05,server_11,48.82
21:57:05,server_19,141.1
21:57:05,server_18,107.44
21:57:05,server_17,174.4
21:57:05,server_16,42.51
21:57:05,server_15,7.37
21:57:05,server_14,0.0
21:57:05,server_13,27.0
21:57:05,server_12,4573.24
21:57:05,server_20,28.08
21:57:05,server_10,84.83
21:57:05,server_8,1885.27
21:57:05,server_7,45.74
21:57:05,server_6,65.68
21:57:05,server_5,69.56
21:57:05,server_4,0.0
21:57:05,server_3,18.32
21:57:05,server_2,104.01
21:57:05,server_1,5699.9
21:57:05,server_9,1337.89
21:57:10,server_14,82.77
21:57:10,server_15,19.36
21:57:10,server_16,146.75
21:57:10,server_13,185.69
21:57:10,server_18,99.61
21:57:10,server_19,5611.19
21:57:10,server_20,8651.97
21:57:10,server_17,78.2
21:57:10,server_12,118.41
21:57:10,server_11,822.97
21:57:10,server_10,20.79
21:57:10,server_2,0.0
21:57:10,server_3,104.62
21:57:10,server_4,65.77
21:57:10,server_5,155.15
21:57:10,server_1,0.0
