server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_17,22:36:40,22:37:10,988.07,4518.71,Disk thrash suspected
server_17,22:36:50,22:37:20,662.27,4518.71,Disk thrash suspected
server_17,22:37:00,22:37:30,4477.69,4518.71,Disk thrash suspected
server_17,22:37:10,22:37:40,4477.69,821.04,""
server_17,22:37:20,22:37:50,4477.69,7452.54,Disk thrash suspected
server_17,22:37:30,22:38:00,1003.57,7452.54,Disk thrash suspected
server_17,22:37:40,22:38:10,712.88,7452.54,Disk thrash suspected
server_17,22:37:50,22:38:20,958.27,3447.12,Disk thrash suspected
server_17,22:38:00,22:38:30,994.51,3447.12,Disk thrash suspected
server_17,22:38:10,22:38:40,994.51,115.77,""
server_17,22:38:20,22:38:50,10195.96,176.21,Possible DDoS
server_17,22:38:30,22:39:00,10195.96,176.21,Possible DDoS
server_17,22:38:40,22:39:10,10195.96,176.21,Possible DDoS
server_17,22:38:50,22:39:20,3723.86,1518.28,Disk thrash suspected
server_17,22:39:00,22:39:30,3723.86,3255.7,Disk thrash suspected
server_17,22:39:10,22:39:40,3723.86,3255.7,Disk thrash suspected
server_17,22:39:20,22:39:50,655.88,5358.3,Disk thrash suspected
server_17,22:39:30,22:40:00,965.54,9098.49,Disk thrash suspected
server_17,22:39:40,22:40:10,17652.11,9101.75,Network flood + Disk thrash suspected
server_17,22:39:50,22:40:20,17652.11,9101.75,Network flood + Disk thrash suspected
server_17,22:40:00,22:40:30,17652.11,9101.75,Network flood + Disk thrash suspected
server_17,22:40:10,22:40:40,3729.4,648.74,""
server_17,22:40:20,22:40:50,10363.74,648.74,Possible DDoS
server_17,22:40:30,22:41:00,10363.74,648.74,Possible DDoS
server_17,22:40:40,22:41:10,19261.28,186.23,Possible DDoS
server_17,22:40:50,22:41:20,19261.28,1923.3,Network flood + Disk thrash suspected
server_17,22:41:00,22:41:30,19261.28,1923.3,Network flood + Disk thrash suspected
server_17,22:41:10,22:41:40,4783.53,4976.83,Disk thrash suspected
server_17,22:41:20,22:41:50,4783.53,4976.83,Disk thrash suspected
server_17,22:41:30,22:42:00,4783.53,4976.83,Disk thrash suspected
server_17,22:41:40,22:42:10,4079.45,7429.9,Disk thrash suspected
server_17,22:41:50,22:42:20,4079.45,7429.9,Disk thrash suspected
server_17,22:42:00,22:42:30,385.2,7429.9,Disk thrash suspected
server_17,22:42:10,22:42:40,8534.69,5821.24,Network flood + Disk thrash suspected
server_17,22:42:20,22:42:50,8534.69,75.18,Possible DDoS
server_17,22:42:30,22:43:00,8534.69,75.18,Possible DDoS
server_17,22:42:40,22:43:10,963.03,74.33,""
server_17,22:42:50,22:43:20,8666.09,179.76,Possible DDoS
server_17,22:43:00,22:43:30,8666.09,6398.07,Network flood + Disk thrash suspected
server_17,22:43:10,22:43:40,8666.09,6398.07,Network flood + Disk thrash suspected
server_17,22:43:20,22:43:50,981.07,6398.07,Disk thrash suspected
server_17,22:43:30,22:44:00,3601.76,730.1,""
server_17,22:43:40,22:44:10,14292.19,730.1,Possible DDoS
server_17,22:43:50,22:44:20,14292.19,730.1,Possible DDoS
server_17,22:44:00,22:44:30,14292.19,122.86,Possible DDoS
server_17,22:44:10,22:44:40,11398.73,1369.75,Network flood + Disk thrash suspected
server_17,22:44:20,22:44:50,3385.48,1369.75,Disk thrash suspected
server_17,22:44:30,22:45:00,3385.48,1369.75,Disk thrash suspected
server_17,22:44:40,22:45:10,3361.7,4547.91,Disk thrash suspected
server_17,22:44:50,22:45:20,844.51,4547.91,Disk thrash suspected
server_17,22:45:00,22:45:30,995.24,4547.91,Disk thrash suspected
server_17,22:45:10,22:45:40,995.24,130.8,""
server_17,22:45:20,22:45:50,995.24,130.8,""
server_17,22:45:30,22:46:00,15498.61,163.34,Possible DDoS
server_17,22:45:40,22:46:10,15498.61,163.34,Possible DDoS
server_17,22:45:50,22:46:20,15498.61,163.34,Possible DDoS
server_17,22:46:00,22:46:30,13261.82,129.46,Possible DDoS
server_17,22:46:10,22:46:40,2638.48,1629.32,Disk thrash suspected
server_17,22:46:20,22:46:50,2638.48,6510.93,Disk thrash suspected
server_17,22:46:30,22:47:00,2638.48,6510.93,Disk thrash suspected
server_17,22:46:40,22:47:10,818.77,7262.87,Disk thrash suspected
server_17,22:46:50,22:47:20,4839.17,7262.87,Disk thrash suspected
server_17,22:47:00,22:47:30,4839.17,7262.87,Disk thrash suspected
server_17,22:47:10,22:47:40,4839.17,1630.62,Disk thrash suspected
server_17,22:47:20,22:47:50,11935.07,653.59,Possible DDoS
server_17,22:47:30,22:48:00,11935.07,653.59,Possible DDoS
server_17,22:47:40,22:48:10,12255.71,8690.04,Network flood + Disk thrash suspected
server_17,22:47:50,22:48:20,12255.71,8690.04,Network flood + Disk thrash suspected
server_17,22:48:00,22:48:30,12255.71,8690.04,Network flood + Disk thrash suspected
server_17,22:48:10,22:48:40,911.62,5960.81,Disk thrash suspected
server_17,22:48:20,22:48:50,911.62,4208.18,Disk thrash suspected
server_17,22:48:30,22:49:00,890.44,6403.71,Disk thrash suspected
server_17,22:48:40,22:49:10,463.25,6403.71,Disk thrash suspected
server_17,22:48:50,22:49:20,3981.06,6403.71,Disk thrash suspected
server_17,22:49:00,22:49:30,3981.06,1013.6,""
server_17,22:49:10,22:49:40,3981.06,1013.6,""
server_17,22:49:20,22:49:50,1462.85,993.99,""
server_17,22:49:30,22:50:00,1462.85,993.99,""
server_17,22:49:40,22:50:10,1462.85,993.99,""
server_17,22:49:50,22:50:20,2474.84,1869.11,Disk thrash suspected
server_17,22:50:00,22:50:30,2474.84,8215.32,Disk thrash suspected
server_17,22:50:10,22:50:40,9534.34,8215.32,Network flood + Disk thrash suspected
server_17,22:50:20,22:50:50,9534.34,8215.32,Network flood + Disk thrash suspected
server_17,22:50:30,22:51:00,9534.34,60.2,Possible DDoS
server_17,22:50:40,22:51:10,7057.62,67.64,Possible DDoS
server_17,22:50:50,22:51:20,7057.62,5639.11,Network flood + Disk thrash suspected
server_17,22:51:00,22:51:30,15023.41,5639.11,Network flood + Disk thrash suspected
server_17,22:51:10,22:51:40,15023.41,5639.11,Network flood + Disk thrash suspected
server_17,22:51:20,22:51:50,15023.41,182.85,Possible DDoS
server_17,22:51:30,22:52:00,871.35,182.85,""
server_17,22:51:40,22:52:10,10160.09,136.12,Possible DDoS
server_17,22:51:50,22:52:20,10160.09,115.2,Possible DDoS
server_17,22:52:00,22:52:30,10160.09,1110.5,Possible DDoS
server_17,22:52:10,22:52:40,6405.49,1110.5,""
server_17,22:52:20,22:52:50,1633.54,4572.76,Disk thrash suspected
server_17,22:52:30,22:53:00,922.45,4572.76,Disk thrash suspected
server_17,22:52:40,22:53:10,626.12,4572.76,Disk thrash suspected
server_17,22:52:50,22:53:20,626.12,86.07,""
server_18,20:53:00,20:53:30,4475.41,1469.91,Disk thrash suspected
server_18,20:53:10,20:53:40,4475.41,1469.91,Disk thrash suspected
server_18,20:53:20,20:53:50,947.31,143.97,""
server_18,20:53:30,20:54:00,2130.04,1501.84,Disk thrash suspected
server_18,20:53:40,20:54:10,2130.04,1501.84,Disk thrash suspected
server_18,20:53:50,20:54:20,2130.04,1501.84,Disk thrash suspected
server_18,20:54:00,20:54:30,4287.64,752.9,""
server_18,20:54:10,20:54:40,4287.64,752.9,""
server_18,20:54:20,20:54:50,4287.64,8246.74,Disk thrash suspected
server_18,20:54:30,20:55:00,936.39,8246.74,Disk thrash suspected
server_18,20:54:40,20:55:10,991.47,8246.74,Disk thrash suspected
server_18,20:54:50,20:55:20,991.47,6390.28,Disk thrash suspected
server_18,20:55:00,20:55:30,991.47,166.21,""
server_18,20:55:10,20:55:40,14987.82,198.54,Possible DDoS
server_18,20:55:20,20:55:50,14987.82,198.54,Possible DDoS
server_18,20:55:30,20:56:00,14987.82,198.54,Possible DDoS
server_18,20:55:40,20:56:10,6220.87,153.68,""
server_18,20:55:50,20:56:20,6220.87,1132.29,""
server_18,20:56:00,20:56:30,6220.87,1132.29,""
server_18,20:56:10,20:56:40,3809.12,1775.31,Disk thrash suspected
server_18,20:56:20,20:56:50,3809.12,1775.31,Disk thrash suspected
server_18,20:56:30,20:57:00,14147.97,1775.31,Network flood + Disk thrash suspected
server_18,20:56:40,20:57:10,14147.97,197.65,Possible DDoS
server_18,20:56:50,20:57:20,14147.97,197.65,Possible DDoS
server_18,20:57:00,20:57:30,961.67,139.45,""
server_18,20:57:10,20:57:40,15124.21,125.97,Possible DDoS
server_18,20:57:20,20:57:50,15124.21,125.97,Possible DDoS
server_18,20:57:30,20:58:00,15124.21,90.1,Possible DDoS
server_18,20:57:40,20:58:10,583.34,90.1,""
server_18,20:57:50,20:58:20,581.52,86.09,""
server_18,20:58:00,20:58:30,17590.79,121.26,Possible DDoS
server_18,20:58:10,20:58:40,17590.79,121.26,Possible DDoS
server_18,20:58:20,20:58:50,17590.79,121.26,Possible DDoS
server_18,20:58:30,20:59:00,986.53,115.55,""
server_18,20:58:40,20:59:10,986.53,175.57,""
server_18,20:58:50,20:59:20,674.39,175.57,""
server_18,20:59:00,20:59:30,381.15,7063.81,Disk thrash suspected
server_18,20:59:10,20:59:40,511.71,7063.81,Disk thrash suspected
server_18,20:59:20,20:59:50,16269.27,7063.81,Network flood + Disk thrash suspected
server_18,20:59:30,21:00:00,16269.27,143.12,Possible DDoS
server_18,20:59:40,21:00:10,19143.69,143.12,Possible DDoS
server_18,20:59:50,21:00:20,19143.69,89.22,Possible DDoS
server_18,21:00:00,21:00:30,19143.69,1972.59,Network flood + Disk thrash suspected
server_18,21:00:10,21:00:40,13515.98,1972.59,Network flood + Disk thrash suspected
server_18,21:00:20,21:00:50,4399.54,8602.9,Disk thrash suspected
server_18,21:00:30,21:01:00,2026.97,8602.9,Disk thrash suspected
server_18,21:00:40,21:01:10,10254.03,8602.9,Network flood + Disk thrash suspected
server_18,21:00:50,21:01:20,10254.03,1353.59,Network flood + Disk thrash suspected
server_18,21:01:00,21:01:30,10254.03,6699.37,Network flood + Disk thrash suspected
server_18,21:01:10,21:01:40,4946.52,9274.46,Disk thrash suspected
server_18,21:01:20,21:01:50,4946.52,9274.46,Disk thrash suspected
server_18,21:01:30,21:02:00,13895.83,9274.46,Network flood + Disk thrash suspected
server_18,21:01:40,21:02:10,13895.83,919.47,Possible DDoS
server_18,21:01:50,21:02:20,13895.83,3010.17,Network flood + Disk thrash suspected
server_18,21:02:00,21:02:30,1523.38,3010.17,Disk thrash suspected
server_18,21:02:10,21:02:40,7223.79,3010.17,Network flood + Disk thrash suspected
server_18,21:02:20,21:02:50,7223.79,118.25,Possible DDoS
server_18,21:02:30,21:03:00,7223.79,118.25,Possible DDoS
server_18,21:02:40,21:03:10,626.54,108.96,""
server_18,21:02:50,21:03:20,921.69,108.96,""
server_18,21:03:00,21:03:30,11635.01,159.91,Possible DDoS
server_18,21:03:10,21:03:40,11635.01,6784.43,Network flood + Disk thrash suspected
server_18,21:03:20,21:03:50,19158.55,6784.43,Network flood + Disk thrash suspected
server_18,21:03:30,21:04:00,19158.55,6784.43,Network flood + Disk thrash suspected
server_18,21:03:40,21:04:10,19158.55,140.62,Possible DDoS
server_18,21:03:50,21:04:20,1005.83,8834.78,Disk thrash suspected
server_18,21:04:00,21:04:30,5249.08,9765.34,Disk thrash suspected
server_18,21:04:10,21:04:40,5249.08,9765.34,Disk thrash suspected
server_18,21:04:20,21:04:50,5249.08,9765.34,Disk thrash suspected
server_18,21:04:30,21:05:00,4798.4,4986.12,Disk thrash suspected
server_18,21:04:40,21:05:10,3964.11,4986.12,Disk thrash suspected
server_18,21:04:50,21:05:20,3964.11,8788.68,Disk thrash suspected
server_18,21:05:00,21:05:30,3964.11,8788.68,Disk thrash suspected
server_18,21:05:10,21:05:40,3523.68,8788.68,Disk thrash suspected
server_18,21:05:20,21:05:50,3523.68,1571.76,Disk thrash suspected
server_18,21:05:30,21:06:00,3523.68,1571.76,Disk thrash suspected
server_18,21:05:40,21:06:10,1378.14,645.56,""
server_18,21:05:50,21:06:20,1378.14,6798.49,Disk thrash suspected
server_18,21:06:00,21:06:30,4658.02,6798.49,Disk thrash suspected
server_18,21:06:10,21:06:40,4658.02,6798.49,Disk thrash suspected
server_18,21:06:20,21:06:50,4658.02,770.65,""
server_18,21:06:30,21:07:00,920.2,112.62,""
server_18,21:06:40,21:07:10,920.2,97.64,""
server_18,21:06:50,21:07:20,920.2,9911.7,Disk thrash suspected
server_18,21:07:00,21:07:30,18076.54,9911.7,Network flood + Disk thrash suspected
server_18,21:07:10,21:07:40,18076.54,9911.7,Network flood + Disk thrash suspected
server_18,21:07:20,21:07:50,18076.54,988.95,Possible DDoS
server_18,21:07:30,21:08:00,3161.94,988.95,""
server_18,21:07:40,21:08:10,3161.94,988.95,""
server_18,21:07:50,21:08:20,982.7,7619.79,Disk thrash suspected
server_18,21:08:00,21:08:30,982.7,7619.79,Disk thrash suspected
server_18,21:08:10,21:08:40,913.43,7619.79,Disk thrash suspected
server_18,21:08:20,21:08:50,1037.09,122.98,""
server_18,21:08:30,21:09:00,1037.09,8491.12,Disk thrash suspected
server_18,21:08:40,21:09:10,5527.63,8491.12,Disk thrash suspected
server_18,21:08:50,21:09:20,6226.82,8491.12,Disk thrash suspected
server_18,21:09:00,21:09:30,6226.82,101.96,""
server_18,21:09:10,21:09:40,6226.82,160.16,""
server_18,21:09:20,21:09:50,898.17,160.16,""
server_18,21:09:30,21:10:00,19532.38,188.32,Possible DDoS
server_18,21:09:40,21:10:10,19532.38,188.32,Possible DDoS
server_18,21:09:50,21:10:20,19532.38,188.32,Possible DDoS
server_18,21:10:00,21:10:30,933.91,141.36,""
server_18,21:10:10,21:10:40,918.37,140.7,""
server_18,21:10:20,21:10:50,1035.63,114.26,""
server_18,21:10:30,21:11:00,1035.63,8066.32,Disk thrash suspected
server_18,21:10:40,21:11:10,1035.63,8066.32,Disk thrash suspected
server_18,21:10:50,21:11:20,943.09,8066.32,Disk thrash suspected
server_18,21:11:00,21:11:30,943.09,4500.66,Disk thrash suspected
server_18,21:11:10,21:11:40,943.09,7081.24,Disk thrash suspected
server_18,21:11:20,21:11:50,920.71,7081.24,Disk thrash suspected
server_18,21:11:30,21:12:00,533.0,7081.24,Disk thrash suspected
server_18,21:11:40,21:12:10,19373.87,115.42,Possible DDoS
server_18,21:11:50,21:12:20,19373.87,115.42,Possible DDoS
server_18,21:12:00,21:12:30,19373.87,171.34,Possible DDoS
server_18,21:12:10,21:12:40,5174.54,1860.89,Disk thrash suspected
server_18,21:12:20,21:12:50,10574.79,1860.89,Network flood + Disk thrash suspected
server_18,21:12:30,21:13:00,10574.79,8449.98,Network flood + Disk thrash suspected
server_18,21:12:40,21:13:10,10574.79,8449.98,Network flood + Disk thrash suspected
server_18,21:12:50,21:13:20,950.08,8449.98,Disk thrash suspected
server_18,21:13:00,21:13:30,950.08,3132.92,Disk thrash suspected
server_18,21:13:10,21:13:40,7183.63,3132.92,Network flood + Disk thrash suspected
server_18,21:13:20,21:13:50,7183.63,6351.78,Network flood + Disk thrash suspected
server_18,21:13:30,21:14:00,7183.63,6351.78,Network flood + Disk thrash suspected
server_18,21:13:40,21:14:10,951.29,6351.78,Disk thrash suspected
server_18,21:13:50,21:14:20,951.29,4633.95,Disk thrash suspected
server_18,21:14:00,21:14:30,951.29,137.79,""
server_18,21:14:10,21:14:40,11463.93,137.79,Possible DDoS
server_18,21:14:20,21:14:50,11463.93,154.9,Possible DDoS
server_18,21:14:30,21:15:00,15105.34,192.32,Possible DDoS
server_18,21:14:40,21:15:10,15105.34,1121.88,Possible DDoS
server_18,21:14:50,21:15:20,15105.34,1121.88,Possible DDoS
server_18,21:15:00,21:15:30,11048.03,1121.88,Possible DDoS
server_18,21:15:10,21:15:40,11048.03,179.74,Possible DDoS
server_18,21:15:20,21:15:50,990.44,127.54,""
server_18,21:15:30,21:16:00,990.44,9187.62,Disk thrash suspected
server_18,21:15:40,21:16:10,645.35,9187.62,Disk thrash suspected
server_18,21:15:50,21:16:20,645.35,9187.62,Disk thrash suspected
server_18,21:16:00,21:16:30,990.18,7397.77,Disk thrash suspected
server_18,21:16:10,21:16:40,990.18,7397.77,Disk thrash suspected
server_18,21:16:20,21:16:50,4719.1,6710.08,Disk thrash suspected
server_18,21:16:30,21:17:00,4719.1,6710.08,Disk thrash suspected
server_18,21:16:40,21:17:10,4719.1,4551.85,Disk thrash suspected
server_18,21:16:50,21:17:20,1636.41,707.85,""
server_18,21:17:00,21:17:30,1636.41,707.85,""
server_18,21:17:10,21:17:40,16733.42,182.22,Possible DDoS
server_18,21:17:20,21:17:50,16733.42,1754.71,Network flood + Disk thrash suspected
server_18,21:17:30,21:18:00,16733.42,1754.71,Network flood + Disk thrash suspected
server_18,21:17:40,21:18:10,3778.17,5676.02,Disk thrash suspected
server_18,21:17:50,21:18:20,12393.47,5676.02,Network flood + Disk thrash suspected
server_18,21:18:00,21:18:30,16512.94,9957.42,Network flood + Disk thrash suspected
server_18,21:18:10,21:18:40,16512.94,9957.42,Network flood + Disk thrash suspected
server_18,21:18:20,21:18:50,16512.94,9957.42,Network flood + Disk thrash suspected
server_18,21:18:30,21:19:00,12240.04,8779.67,Network flood + Disk thrash suspected
server_18,21:18:40,21:19:10,12240.04,8779.67,Network flood + Disk thrash suspected
server_18,21:18:50,21:19:20,12240.04,8779.67,Network flood + Disk thrash suspected
server_18,21:19:00,21:19:30,683.83,4654.63,Disk thrash suspected
server_18,21:19:10,21:19:40,920.51,4654.63,Disk thrash suspected
server_18,21:19:20,21:19:50,933.44,9555.81,Disk thrash suspected
server_18,21:19:30,21:20:00,933.44,9555.81,Disk thrash suspected
server_18,21:19:40,21:20:10,12356.71,9555.81,Network flood + Disk thrash suspected
server_18,21:19:50,21:20:20,12356.71,6899.43,Network flood + Disk thrash suspected
server_18,21:20:00,21:20:30,12356.71,6483.9,Network flood + Disk thrash suspected
server_18,21:20:10,21:20:40,12822.44,6483.9,Network flood + Disk thrash suspected
server_18,21:20:20,21:20:50,12822.44,6483.9,Network flood + Disk thrash suspected
server_18,21:20:30,21:21:00,12822.44,1090.6,Possible DDoS
server_18,21:20:40,21:21:10,2473.65,1106.47,""
server_18,21:20:50,21:21:20,2473.65,7796.78,Disk thrash suspected
server_18,21:21:00,21:21:30,2473.65,7796.78,Disk thrash suspected
server_18,21:21:10,21:21:40,981.35,7796.78,Disk thrash suspected
server_18,21:21:20,21:21:50,2143.12,1132.15,""
server_18,21:21:30,21:22:00,2143.12,1132.15,""
server_18,21:21:40,21:22:10,3090.18,1589.19,Disk thrash suspected
server_18,21:21:50,21:22:20,3090.18,1589.19,Disk thrash suspected
server_18,21:22:00,21:22:30,3090.18,1589.19,Disk thrash suspected
server_18,21:22:10,21:22:40,2319.48,1241.82,Disk thrash suspected
server_18,21:22:20,21:22:50,1030.61,140.65,""
server_18,21:22:30,21:23:00,969.22,140.65,""
server_18,21:22:40,21:23:10,704.85,97.99,""
server_18,21:22:50,21:23:20,896.74,139.49,""
server_18,21:23:00,21:23:30,2461.9,935.76,""
server_18,21:23:10,21:23:40,2461.9,9672.64,Disk thrash suspected
server_18,21:23:20,21:23:50,5821.53,9672.64,Disk thrash suspected
server_18,21:23:30,21:24:00,5821.53,9672.64,Disk thrash suspected
server_18,21:23:40,21:24:10,5821.53,6991.44,Disk thrash suspected
server_18,21:23:50,21:24:20,1749.69,6991.44,Disk thrash suspected
server_18,21:24:00,21:24:30,1749.69,5068.82,Disk thrash suspected
server_18,21:24:10,21:24:40,12916.12,5068.82,Network flood + Disk thrash suspected
server_18,21:24:20,21:24:50,12916.12,162.33,Possible DDoS
server_18,21:24:30,21:25:00,12916.12,100.29,Possible DDoS
server_18,21:24:40,21:25:10,11465.12,100.29,Possible DDoS
server_18,21:24:50,21:25:20,11465.12,3496.26,Network flood + Disk thrash suspected
server_18,21:25:00,21:25:30,11465.12,3496.26,Network flood + Disk thrash suspected
server_18,21:25:10,21:25:40,930.4,3496.26,Disk thrash suspected
server_18,21:25:20,21:25:50,930.4,76.08,""
server_18,21:25:30,21:26:00,4922.93,4314.94,Disk thrash suspected
server_18,21:25:40,21:26:10,4922.93,4314.94,Disk thrash suspected
server_18,21:25:50,21:26:20,4922.93,4314.94,Disk thrash suspected
server_18,21:26:00,21:26:30,1632.97,1606.42,Disk thrash suspected
server_18,21:26:10,21:26:40,982.09,4911.48,Disk thrash suspected
server_18,21:26:20,21:26:50,958.68,4911.48,Disk thrash suspected
server_18,21:26:30,21:27:00,958.68,7748.31,Disk thrash suspected
server_18,21:26:40,21:27:10,1039.65,7748.31,Disk thrash suspected
server_18,21:26:50,21:27:20,18308.86,7748.31,Network flood + Disk thrash suspected
server_18,21:27:00,21:27:30,18308.86,3032.11,Network flood + Disk thrash suspected
server_18,21:27:10,21:27:40,18308.86,1507.69,Network flood + Disk thrash suspected
server_18,21:27:20,21:27:50,15946.07,1507.69,Network flood + Disk thrash suspected
server_18,21:27:30,21:28:00,15946.07,1507.69,Network flood + Disk thrash suspected
server_18,21:27:40,21:28:10,15946.07,178.82,Possible DDoS
server_18,21:27:50,21:28:20,14194.17,178.82,Possible DDoS
server_18,21:28:00,21:28:30,638.34,164.74,""
server_18,21:28:10,21:28:40,2186.72,1079.79,""
server_18,21:28:20,21:28:50,2186.72,1079.79,""
server_18,21:28:30,21:29:00,3324.96,1079.79,""
server_18,21:28:40,21:29:10,3324.96,749.12,""
server_18,21:28:50,21:29:20,3324.96,1520.49,Disk thrash suspected
server_18,21:29:00,21:29:30,1933.83,1520.49,Disk thrash suspected
server_18,21:29:10,21:29:40,2827.47,9462.26,Disk thrash suspected
server_18,21:29:20,21:29:50,2827.47,9462.26,Disk thrash suspected
server_18,21:29:30,21:30:00,2827.47,9462.26,Disk thrash suspected
server_18,21:29:40,21:30:10,1076.82,7884.23,Disk thrash suspected
server_18,21:29:50,21:30:20,1076.82,4797.85,Disk thrash suspected
server_18,21:30:00,21:30:30,14565.56,4797.85,Network flood + Disk thrash suspected
server_18,21:30:10,21:30:40,14565.56,5906.35,Network flood + Disk thrash suspected
server_18,21:30:20,21:30:50,14565.56,5906.35,Network flood + Disk thrash suspected
server_18,21:30:30,21:31:00,8316.37,5906.35,Network flood + Disk thrash suspected
server_18,21:30:40,21:31:10,11459.28,1936.67,Network flood + Disk thrash suspected
server_18,21:30:50,21:31:20,11459.28,120.0,Possible DDoS
server_18,21:31:00,21:31:30,11459.28,7479.73,Network flood + Disk thrash suspected
server_18,21:31:10,21:31:40,838.8,7479.73,Disk thrash suspected
server_18,21:31:20,21:31:50,838.8,7479.73,Disk thrash suspected
server_18,21:31:30,21:32:00,838.8,96.1,""
server_18,21:31:40,21:32:10,3887.56,1510.07,Disk thrash suspected
server_18,21:31:50,21:32:20,19738.44,1510.07,Network flood + Disk thrash suspected
server_18,21:32:00,21:32:30,19738.44,1510.07,Network flood + Disk thrash suspected
server_18,21:32:10,21:32:40,19738.44,163.51,Possible DDoS
server_18,21:32:20,21:32:50,972.43,166.95,""
server_18,21:32:30,21:33:00,972.43,166.95,""
server_18,21:32:40,21:33:10,17313.48,166.95,Possible DDoS
server_18,21:32:50,21:33:20,17313.48,120.0,Possible DDoS
server_18,21:33:00,21:33:30,17313.48,120.0,Possible DDoS
server_18,21:33:10,21:33:40,958.3,128.38,""
server_18,21:33:20,21:33:50,958.3,128.38,""
server_18,21:33:30,21:34:00,556.45,9397.28,Disk thrash suspected
server_18,21:33:40,21:34:10,1798.14,9397.28,Disk thrash suspected
server_18,21:33:50,21:34:20,1798.14,9397.28,Disk thrash suspected
server_18,21:34:00,21:34:30,1798.14,5722.7,Disk thrash suspected
server_18,21:34:10,21:34:40,1562.85,1054.55,""
server_18,21:34:20,21:34:50,8353.21,104.68,Possible DDoS
server_18,21:34:30,21:35:00,8353.21,5478.54,Network flood + Disk thrash suspected
server_18,21:34:40,21:35:10,8353.21,9639.1,Network flood + Disk thrash suspected
server_18,21:34:50,21:35:20,7911.11,9639.1,Network flood + Disk thrash suspected
server_18,21:35:00,21:35:30,905.77,9639.1,Disk thrash suspected
server_18,21:35:10,21:35:40,905.77,94.2,""
server_18,21:35:20,21:35:50,17415.93,5926.12,Network flood + Disk thrash suspected
server_18,21:35:30,21:36:00,17415.93,5926.12,Network flood + Disk thrash suspected
server_18,21:35:40,21:36:10,17415.93,5926.12,Network flood + Disk thrash suspected
server_18,21:35:50,21:36:20,15169.7,192.21,Possible DDoS
server_18,21:36:00,21:36:30,15169.7,192.21,Possible DDoS
server_18,21:36:10,21:36:40,8512.84,4657.43,Network flood + Disk thrash suspected
server_18,21:36:20,21:36:50,1033.24,4657.43,Disk thrash suspected
server_18,21:36:30,21:37:00,12229.41,4657.43,Network flood + Disk thrash suspected
server_18,21:36:40,21:37:10,12229.41,111.06,Possible DDoS
server_18,21:36:50,21:37:20,15244.5,193.24,Possible DDoS
server_18,21:37:00,21:37:30,15244.5,7654.04,Network flood + Disk thrash suspected
server_18,21:37:10,21:37:40,15244.5,7654.04,Network flood + Disk thrash suspected
server_18,21:37:20,21:37:50,724.72,7654.04,Disk thrash suspected
server_18,21:37:30,21:38:00,2962.49,1046.35,""
server_18,21:37:40,21:38:10,2962.49,1046.35,""
server_18,21:37:50,21:38:20,4685.46,1916.64,Disk thrash suspected
server_18,21:38:00,21:38:30,4685.46,1916.64,Disk thrash suspected
server_18,21:38:10,21:38:40,4685.46,1916.64,Disk thrash suspected
server_18,21:38:20,21:38:50,985.57,131.24,""
server_18,21:38:30,21:39:00,18974.5,131.24,Possible DDoS
server_18,21:38:40,21:39:10,18974.5,917.33,Possible DDoS
server_18,21:38:50,21:39:20,18974.5,917.33,Possible DDoS
server_18,21:39:00,21:39:30,3999.11,917.33,""
server_18,21:39:10,21:39:40,993.56,107.22,""
server_18,21:39:20,21:39:50,9672.59,184.28,Possible DDoS
server_18,21:39:30,21:40:00,9672.59,184.28,Possible DDoS
server_18,21:39:40,21:40:10,9672.59,1601.2,Network flood + Disk thrash suspected
server_18,21:39:50,21:40:20,2626.96,1601.2,Disk thrash suspected
server_18,21:40:00,21:40:30,9630.21,1601.2,Network flood + Disk thrash suspected
server_18,21:40:10,21:40:40,9630.21,835.16,Possible DDoS
server_18,21:40:20,21:40:50,9630.21,183.22,Possible DDoS
server_18,21:40:30,21:41:00,4789.9,1390.32,Disk thrash suspected
server_18,21:40:40,21:41:10,17944.49,1390.32,Network flood + Disk thrash suspected
server_18,21:40:50,21:41:20,17944.49,1390.32,Network flood + Disk thrash suspected
server_18,21:41:00,21:41:30,17944.49,784.58,Possible DDoS
server_18,21:41:10,21:41:40,17549.91,784.58,Possible DDoS
server_18,21:41:20,21:41:50,17549.91,784.58,Possible DDoS
server_18,21:41:30,21:42:00,17549.91,1648.27,Network flood + Disk thrash suspected
server_18,21:41:40,21:42:10,3583.89,1648.27,Disk thrash suspected
server_18,21:41:50,21:42:20,4967.93,1648.27,Disk thrash suspected
server_18,21:42:00,21:42:30,4967.93,919.93,""
server_18,21:42:10,21:42:40,4967.93,919.93,""
server_18,21:42:20,21:42:50,4858.15,9458.9,Disk thrash suspected
server_18,21:42:30,21:43:00,4858.15,9458.9,Disk thrash suspected
server_18,21:42:40,21:43:10,4858.15,9458.9,Disk thrash suspected
server_18,21:42:50,21:43:20,2540.25,1041.5,""
server_18,21:43:00,21:43:30,834.14,5747.75,Disk thrash suspected
server_18,21:43:10,21:43:40,941.04,7840.89,Disk thrash suspected
server_18,21:43:20,21:43:50,941.04,7840.89,Disk thrash suspected
server_18,21:43:30,21:44:00,941.04,7840.89,Disk thrash suspected
server_18,21:43:40,21:44:10,19116.95,100.91,Possible DDoS
server_18,21:43:50,21:44:20,19116.95,98.74,Possible DDoS
