ts,server_id,net_in,net_out
22:05:00,server_10,925.29,749.32
22:05:05,server_14,3234.52,3186.71
22:05:05,server_16,237.05,353.12
22:05:05,server_15,87.0,91.57
22:05:05,server_17,291.9,402.88
22:05:05,server_10,16.92,18.12
22:05:05,server_19,1374.4,1602.2
22:05:05,server_20,268.13,226.77
22:05:05,server_13,361.24,427.48
22:05:05,server_18,59.28,43.61
22:05:05,server_12,345.76,330.94
22:05:05,server_7,13876.09,11469.62
22:05:05,server_11,351.95,449.02
22:05:05,server_9,820.18,991.14
22:05:05,server_8,893.48,1227.57
22:05:05,server_1,524.02,766.08
22:05:05,server_6,250.54,216.61
22:05:05,server_5,199.43,251.02
22:05:05,server_4,787.61,582.75
22:05:05,server_3,507.67,710.1
22:05:05,server_2,564.37,451.27
22:05:10,server_13,4369.53,4468.83
22:05:10,server_14,610.14,858.09
22:05:10,server_15,299.55,279.69
22:05:10,server_16,24.53,36.37
22:05:10,server_20,3562.0,4043.23
22:05:10,server_18,206.92,248.23
22:05:10,server_19,478.36,317.01
22:05:10,server_12,13269.27,12707.77
22:05:10,server_17,243.3,351.63
22:05:10,server_11,278.71,155.25
22:05:10,server_10,252.55,140.45
22:05:10,server_9,338.44,484.82
22:05:10,server_2,939.89,517.22
22:05:10,server_3,903.83,1068.42
22:05:10,server_4,943.28,1102.06
22:05:10,server_1,927.79,576.73
22:05:10,server_6,512.4,560.83
22:05:10,server_7,911.11,461.25
22:05:10,server_8,120.34,135.03
22:05:10,server_5,562.95,834.85
22:05:15,server_11,156.23,136.55
22:05:15,server_19,935.03,815.25
22:05:15,server_18,17009.16,15905.61
22:05:15,server_16,568.48,580.5
22:05:15,server_15,388.96,490.36
22:05:15,server_14,521.58,733.83
22:05:15,server_13,373.13,506.96
22:05:15,server_12,1043.35,970.5
22:05:15,server_10,170.03,160.42
22:05:15,server_20,143.69,105.93
22:05:15,server_8,296.07,217.84
22:05:15,server_9,486.2,462.53
22:05:15,server_1,449.39,468.19
22:05:15,server_2,4551.46,4135.53
22:05:15,server_3,553.89,426.34
22:05:15,server_17,455.52,480.99
22:05:15,server_5,865.46,900.78
22:05:15,server_6,582.54,757.36
22:05:15,server_4,791.41,463.59
22:05:15,server_7,222.12,278.72
22:05:20,server_20,3895.12,4338.47
22:05:20,server_19,31.44,38.18
22:05:20,server_18,345.47,193.56
22:05:20,server_16,253.27,227.82
22:05:20,server_15,611.17,773.03
22:05:20,server_14,3899.05,3763.45
22:05:20,server_13,600.55,592.76
22:05:20,server_12,956.45,1219.91
22:05:20,server_11,2515.6,2721.77
22:05:20,server_17,268.97,343.34
22:05:20,server_9,130.13,99.79
22:05:20,server_8,1012.93,1512.36
22:05:20,server_7,362.88,308.13
22:05:20,server_6,443.26,343.07
22:05:20,server_5,696.53,686.3
22:05:20,server_4,46.36,36.71
22:05:20,server_3,54.08,74.77
22:05:20,server_2,143.14,153.61
22:05:20,server_1,799.19,427.52
22:05:20,server_10,162.09,104.32
22:05:25,server_13,66.1,82.8
22:05:25,server_14,478.05,693.73
22:05:25,server_15,1099.04,1056.93
22:05:25,server_20,1186.1,1394.19
22:05:25,server_17,584.66,300.49
22:05:25,server_18,176.11,139.18
22:05:25,server_19,12052.16,13728.99
22:05:25,server_12,713.51,916.73
22:05:25,server_16,3979.04,3344.68
22:05:25,server_11,821.99,787.08
22:05:25,server_7,1024.62,564.94
22:05:25,server_9,156.81,105.84
22:05:25,server_8,938.9,788.19
22:05:25,server_6,375.99,242.07
22:05:25,server_5,625.72,805.11
22:05:25,server_4,374.85,237.52
22:05:25,server_3,10053.04,11936.86
22:05:25,server_2,2796.58,3194.24
22:05:25,server_1,287.02,219.71
22:05:25,server_10,20.65,15.22
22:05:30,server_13,526.39,513.17
22:05:30,server_14,403.23,530.34
22:05:30,server_15,906.52,1194.96
22:05:30,server_17,13127.28,15137.0
22:05:30,server_19,950.78,886.09
22:05:30,server_20,561.61,574.25
22:05:30,server_12,4219.81,4173.12
22:05:30,server_18,769.57,661.64
22:05:30,server_11,720.02,497.34
22:05:30,server_16,506.03,678.88
22:05:30,server_9,1009.51,1376.75
22:05:30,server_2,153.41,203.65
22:05:30,server_3,4826.01,4962.73
22:05:30,server_4,5535.93,6246.77
22:05:30,server_10,945.11,1068.83
22:05:30,server_1,291.23,300.67
22:05:30,server_6,215.97,254.21
22:05:30,server_7,877.83,1280.79
22:05:30,server_8,238.66,191.38
22:05:30,server_5,22.02,29.76
22:05:35,server_12,301.74,319.79
22:05:35,server_19,4005.64,3428.61
22:05:35,server_18,157.29,84.57
22:05:35,server_17,986.14,873.48
22:05:35,server_16,538.97,326.12
22:05:35,server_15,51.72,44.29
22:05:35,server_14,19885.64,19565.05
22:05:35,server_13,330.53,165.89
22:05:35,server_11,425.24,523.46
22:05:35,server_20,2105.38,1890.85
22:05:35,server_9,937.53,1078.48
22:05:35,server_1,313.2,181.74
22:05:35,server_2,134.92,153.73
22:05:35,server_3,167.39,196.71
22:05:35,server_4,220.99,300.46
22:05:35,server_10,665.35,618.76
22:05:35,server_6,252.54,203.73
22:05:35,server_7,831.59,538.14
22:05:35,server_8,454.19,366.86
22:05:35,server_5,650.81,457.55
22:05:40,server_11,142.68,124.58
22:05:40,server_19,627.0,417.66
22:05:40,server_18,350.33,399.08
22:05:40,server_17,633.3,621.03
22:05:40,server_16,332.33,220.64
22:05:40,server_15,118.99,60.93
22:05:40,server_14,18995.49,19648.87
22:05:40,server_13,870.99,987.11
22:05:40,server_12,0.0,0.0
22:05:40,server_20,883.88,722.49
22:05:40,server_10,402.92,352.78
22:05:40,server_8,563.25,566.94
22:05:40,server_7,12838.97,12953.92
22:05:40,server_6,512.6,329.78
22:05:40,server_5,793.13,858.19
22:05:40,server_4,3455.47,2960.9
22:05:40,server_3,34.69,38.91
22:05:40,server_2,89.07,67.06
22:05:40,server_1,878.96,534.05
22:05:40,server_9,6272.08,5963.16
22:05:45,server_13,343.58,249.82
22:05:45,server_14,672.05,990.38
22:05:45,server_15,336.13,219.16
22:05:45,server_20,635.56,324.38
22:05:45,server_19,656.34,361.95
22:05:45,server_17,655.7,869.56
22:05:45,server_18,836.3,1218.2
22:05:45,server_12,195.98,171.89
22:05:45,server_16,272.16,354.79
22:05:45,server_11,3008.17,2886.36
22:05:45,server_5,375.11,437.26
22:05:45,server_9,826.13,459.64
22:05:45,server_8,824.71,1011.85
22:05:45,server_7,554.65,457.0
22:05:45,server_6,818.08,624.32
22:05:45,server_4,870.31,871.33
22:05:45,server_3,1883.03,2060.46
22:05:45,server_2,930.7,901.45
22:05:45,server_1,174.44,194.08
22:05:45,server_10,651.65,755.93
22:05:50,server_13,196.9,188.89
22:05:50,server_14,13570.81,15603.53
22:05:50,server_15,955.25,915.07
22:05:50,server_20,28.16,30.77
22:05:50,server_18,334.4,347.64
22:05:50,server_19,583.11,449.32
22:05:50,server_12,634.53,932.01
22:05:50,server_17,633.99,405.58
22:05:50,server_11,458.23,448.26
22:05:50,server_16,231.69,144.41
22:05:50,server_9,155.98,87.55
22:05:50,server_8,458.89,603.01
22:05:50,server_7,231.2,236.68
22:05:50,server_6,2317.92,2122.79
22:05:50,server_5,12199.51,10972.68
22:05:50,server_4,252.95,160.95
22:05:50,server_3,184.32,259.76
22:05:50,server_2,506.34,620.71
22:05:50,server_1,363.52,438.01
22:05:50,server_10,472.73,602.09
22:05:55,server_12,466.38,331.23
22:05:55,server_13,530.01,439.65
22:05:55,server_14,2303.45,2638.13
22:05:55,server_18,910.25,834.27
22:05:55,server_16,650.68,434.74
22:05:55,server_17,275.69,212.88
22:05:55,server_11,697.02,409.72
22:05:55,server_15,948.11,798.11
22:05:55,server_10,2663.36,2744.17
22:05:55,server_5,374.77,543.31
22:05:55,server_8,100.79,92.52
22:05:55,server_7,2110.87,2070.96
22:05:55,server_6,170.61,95.37
22:05:55,server_4,955.76,807.12
22:05:55,server_3,891.2,1287.22
22:05:55,server_2,78.35,55.56
22:05:55,server_1,14828.05,13979.91
22:05:55,server_19,57.63,30.82
22:05:55,server_9,1071.39,680.14
22:05:55,server_20,963.71,1042.65
22:06:00,server_13,411.19,375.6
22:06:00,server_14,366.45,443.19
22:06:00,server_15,6595.52,5749.96
22:06:00,server_20,3821.81,4516.07
22:06:00,server_18,285.53,327.67
22:06:00,server_19,51.76,54.83
22:06:00,server_12,193.99,238.99
22:06:00,server_16,451.01,291.27
22:06:00,server_11,574.86,383.41
22:06:00,server_17,1981.22,2365.26
22:06:00,server_9,449.17,391.93
22:06:00,server_2,173.86,145.33
22:06:00,server_3,74.42,64.25
22:06:00,server_10,1024.47,986.71
22:06:00,server_4,526.15,480.62
22:06:00,server_1,235.55,176.91
22:06:00,server_6,756.01,1040.21
22:06:00,server_7,200.05,169.61
22:06:00,server_8,91.09,107.19
22:06:00,server_5,4699.67,4360.73
22:06:05,server_12,870.44,960.9
22:06:05,server_20,642.14,450.94
22:06:05,server_19,11798.36,12785.93
22:06:05,server_18,941.05,1048.88
22:06:05,server_17,4198.7,3650.27
22:06:05,server_16,943.29,1236.3
22:06:05,server_15,35.38,33.72
22:06:05,server_14,258.7,225.05
22:06:05,server_13,925.14,690.37
22:06:05,server_11,550.28,557.13
22:06:05,server_10,73.42,51.09
22:06:05,server_9,13654.02,12778.04
22:06:05,server_2,15161.74,17760.77
22:06:05,server_3,630.26,405.82
22:06:05,server_4,8168.27,6736.8
22:06:05,server_1,833.1,1100.36
22:06:05,server_6,903.23,452.02
22:06:05,server_7,854.76,1048.54
22:06:05,server_8,391.2,583.51
22:06:05,server_5,716.91,459.75
22:06:10,server_12,559.46,806.86
22:06:10,server_19,364.29,494.14
22:06:10,server_18,8426.89,7006.82
22:06:10,server_17,1002.51,1155.84
22:06:10,server_16,219.22,284.38
22:06:10,server_15,396.42,454.08
22:06:10,server_14,10.79,9.9
22:06:10,server_13,445.82,497.71
22:06:10,server_11,95.68,58.23
22:06:10,server_20,15139.34,17602.01
22:06:10,server_9,0.0,0.0
22:06:10,server_1,631.67,868.81
22:06:10,server_2,19705.74,21550.96
22:06:10,server_3,143.53,184.82
22:06:10,server_4,561.42,507.27
22:06:10,server_10,1060.5,926.04
22:06:10,server_6,784.04,483.06
22:06:10,server_7,114.29,170.52
22:06:10,server_8,1413.41,1232.1
22:06:10,server_5,646.93,843.72
22:06:15,server_12,528.15,634.13
22:06:15,server_19,310.59,264.7
22:06:15,server_18,131.64,95.28
22:06:15,server_17,274.31,410.84
22:06:15,server_16,3258.35,3141.82
22:06:15,server_15,552.99,559.33
22:06:15,server_14,935.21,768.22
22:06:15,server_13,3911.5,4474.25
22:06:15,server_11,381.59,454.59
22:06:15,server_20,3584.82,4141.19
22:06:15,server_9,5647.04,5650.24
22:06:15,server_1,446.8,279.36
22:06:15,server_2,971.45,1057.56
22:06:15,server_3,504.05,295.4
22:06:15,server_4,140.44,139.4
22:06:15,server_10,143.02,73.9
22:06:15,server_6,13742.9,14592.84
22:06:15,server_7,930.77,1137.15
22:06:15,server_8,2594.08,2595.23
22:06:15,server_5,10140.02,11787.22
22:06:20,server_11,232.97,151.07
22:06:20,server_19,238.57,327.91
22:06:20,server_18,183.89,157.86
22:06:20,server_17,617.02,517.67
22:06:20,server_16,257.74,280.16
22:06:20,server_15,16420.66,14648.8
22:06:20,server_14,474.47,282.54
22:06:20,server_13,5463.08,6142.94
22:06:20,server_12,576.1,428.94
22:06:20,server_20,393.0,375.22
22:06:20,server_10,385.57,284.85
22:06:20,server_8,310.31,414.15
22:06:20,server_7,3433.39,3489.5
22:06:20,server_6,183.0,194.74
22:06:20,server_5,845.05,487.52
22:06:20,server_4,268.94,332.19
22:06:20,server_3,4273.27,4195.45
22:06:20,server_2,5441.0,4416.99
22:06:20,server_1,523.03,502.58
22:06:20,server_9,77.28,58.06
22:06:25,server_13,278.35,188.49
22:06:25,server_14,458.82,373.79
22:06:25,server_15,846.14,1006.39
22:06:25,server_12,2628.41,3130.63
22:06:25,server_17,640.56,751.12
22:06:25,server_18,3516.5,3993.78
22:06:25,server_19,466.91,308.82
22:06:25,server_16,170.71,199.33
22:06:25,server_11,443.09,230.53
22:06:25,server_20,342.44,407.45
22:06:25,server_9,510.01,578.0
22:06:25,server_1,4134.74,3329.79
22:06:25,server_2,779.59,656.57
22:06:25,server_3,18030.73,17614.57
22:06:25,server_4,440.44,528.49
22:06:25,server_10,7658.42,6187.69
22:06:25,server_6,146.54,103.58
22:06:25,server_7,392.59,198.22
22:06:25,server_8,2936.65,2712.39
22:06:25,server_5,946.77,914.53
22:06:30,server_19,256.86,171.99
22:06:30,server_18,125.35,160.61
22:06:30,server_17,4490.58,3931.67
22:06:30,server_16,630.53,590.84
22:06:30,server_15,478.29,617.59
22:06:30,server_14,99.68,56.36
22:06:30,server_13,9109.23,9810.2
22:06:30,server_12,221.66,137.74
22:06:30,server_11,836.78,564.66
22:06:30,server_20,894.28,953.67
22:06:30,server_9,405.8,239.94
22:06:30,server_1,11732.2,13154.14
22:06:30,server_2,692.78,949.95
22:06:30,server_3,366.85,316.39
22:06:30,server_4,35.71,49.71
22:06:30,server_10,80.71,42.66
22:06:30,server_6,2676.9,2495.69
22:06:30,server_7,721.77,380.35
22:06:30,server_8,885.41,953.9
22:06:30,server_5,742.88,559.49
22:06:35,server_11,688.2,772.97
22:06:35,server_19,423.0,398.98
22:06:35,server_18,350.03,436.42
22:06:35,server_17,904.14,1233.8
22:06:35,server_16,108.08,126.97
22:06:35,server_15,131.42,87.14
22:06:35,server_14,254.54,204.77
22:06:35,server_13,178.54,142.64
22:06:35,server_12,50.21,59.19
22:06:35,server_20,268.21,354.67
22:06:35,server_10,188.75,245.42
22:06:35,server_8,370.7,383.41
22:06:35,server_9,13689.73,12951.9
22:06:35,server_1,197.69,270.32
22:06:35,server_2,7699.03,8016.31
22:06:35,server_3,13259.66,11478.85
22:06:35,server_5,840.58,1021.69
22:06:35,server_6,360.5,331.22
22:06:35,server_7,336.54,191.75
22:06:35,server_4,117.52,106.5
22:06:40,server_20,52.93,39.74
22:06:40,server_11,74.15,110.54
22:06:40,server_18,948.07,881.34
22:06:40,server_17,377.91,324.67
22:06:40,server_16,795.52,1137.59
22:06:40,server_15,175.54,104.06
22:06:40,server_14,468.21,600.78
22:06:40,server_13,19278.32,19817.21
22:06:40,server_12,861.32,621.78
22:06:40,server_19,279.65,341.14
22:06:40,server_10,563.71,425.23
22:06:40,server_8,40.08,59.11
22:06:40,server_1,426.44,400.32
22:06:40,server_2,9285.76,9059.33
22:06:40,server_3,7.86,10.89
22:06:40,server_9,9611.01,11437.65
22:06:40,server_5,662.76,432.96
22:06:40,server_6,326.44,487.44
22:06:40,server_7,153.16,158.75
22:06:40,server_4,15238.59,15850.83
22:06:45,server_12,165.1,91.16
22:06:45,server_19,424.04,347.41
22:06:45,server_18,755.56,1005.03
22:06:45,server_17,16655.09,16491.99
22:06:45,server_16,983.68,1471.67
22:06:45,server_15,324.35,473.49
22:06:45,server_14,112.27,95.98
22:06:45,server_13,923.14,926.69
22:06:45,server_11,426.64,596.35
22:06:45,server_20,933.99,645.41
22:06:45,server_9,19745.0,16504.22
22:06:45,server_1,539.34,491.17
22:06:45,server_2,650.82,710.79
22:06:45,server_3,653.01,744.5
22:06:45,server_4,887.15,625.09
22:06:45,server_10,3318.49,2912.65
22:06:45,server_6,155.96,210.26
22:06:45,server_7,764.45,459.55
22:06:45,server_8,896.29,689.84
22:06:45,server_5,107.8,130.82
22:06:50,server_11,581.09,530.36
22:06:50,server_19,556.21,777.85
22:06:50,server_18,0.0,0.0
22:06:50,server_17,680.24,736.34
22:06:50,server_16,18816.63,17488.54
22:06:50,server_15,499.85,637.69
22:06:50,server_14,577.94,779.62
22:06:50,server_13,84.22,112.57
22:06:50,server_12,504.17,432.78
22:06:50,server_20,896.82,1031.6
22:06:50,server_10,886.06,773.22
22:06:50,server_8,13771.25,15551.12
22:06:50,server_7,1992.88,2030.04
22:06:50,server_6,8146.58,7342.99
22:06:50,server_5,429.6,408.36
22:06:50,server_4,569.24,288.07
22:06:50,server_3,466.98,251.54
22:06:50,server_2,340.38,426.2
22:06:50,server_1,65.42,94.18
22:06:50,server_9,123.76,81.33
22:06:55,server_13,231.98,195.31
22:06:55,server_14,11131.02,10739.17
22:06:55,server_15,10932.86,11434.42
22:06:55,server_12,651.66,894.09
22:06:55,server_20,144.8,206.09
22:06:55,server_18,312.86,422.23
22:06:55,server_19,543.02,694.07
22:06:55,server_16,911.61,1106.05
22:06:55,server_11,957.3,838.41
22:06:55,server_17,916.38,735.31
22:06:55,server_9,1045.66,1560.63
22:06:55,server_1,894.33,1186.24
22:06:55,server_2,291.11,212.27
22:06:55,server_3,296.78,440.2
22:06:55,server_4,837.11,638.35
22:06:55,server_10,374.66,428.82
22:06:55,server_6,620.95,862.84
22:06:55,server_7,761.11,1019.65
22:06:55,server_8,8396.65,7102.6
22:06:55,server_5,450.94,288.54
22:07:00,server_12,314.76,281.01
22:07:00,server_19,16643.76,17267.85
22:07:00,server_18,625.01,710.68
22:07:00,server_17,3870.26,3409.91
22:07:00,server_16,17894.26,14517.57
22:07:00,server_15,390.65,560.38
22:07:00,server_14,400.07,466.38
22:07:00,server_13,146.74,133.01
22:07:00,server_11,356.46,234.05
22:07:00,server_20,984.95,509.66
22:07:00,server_9,139.95,136.53
22:07:00,server_1,89.64,77.04
22:07:00,server_2,89.16,72.58
22:07:00,server_3,843.72,1045.91
22:07:00,server_4,160.84,122.66
22:07:00,server_10,323.48,196.13
22:07:00,server_6,395.3,371.01
22:07:00,server_7,357.52,502.54
22:07:00,server_8,179.75,227.4
22:07:00,server_5,7.26,3.71
22:07:05,server_11,8596.41,7516.85
22:07:05,server_19,696.52,687.39
22:07:05,server_18,490.38,379.8
22:07:05,server_17,81.46,92.48
22:07:05,server_16,410.11,306.65
22:07:05,server_15,358.45,397.92
22:07:05,server_14,113.14,68.7
22:07:05,server_13,954.97,841.54
22:07:05,server_12,362.15,425.96
22:07:05,server_20,240.6,123.17
22:07:05,server_10,36.67,26.55
22:07:05,server_8,1035.53,940.58
22:07:05,server_7,679.16,900.53
22:07:05,server_6,995.04,758.39
22:07:05,server_5,197.33,256.52
22:07:05,server_4,6009.98,6298.89
22:07:05,server_3,586.9,458.81
22:07:05,server_2,322.16,365.32
22:07:05,server_1,967.59,865.5
22:07:05,server_9,15660.1,17359.36
22:07:10,server_13,5964.11,4973.38
22:07:10,server_14,1586.46,1292.84
22:07:10,server_15,885.16,1295.73
22:07:10,server_16,3145.68,2664.8
22:07:10,server_20,233.77,314.86
22:07:10,server_18,198.58,192.05
22:07:10,server_19,236.31,175.6
22:07:10,server_12,157.6,208.48
22:07:10,server_17,255.41,249.8
22:07:10,server_11,168.7,194.76
22:07:10,server_10,319.45,474.68
22:07:10,server_9,17827.02,16158.04
22:07:10,server_2,15834.06,14008.42
22:07:10,server_3,380.6,318.49
22:07:10,server_4,650.78,536.6
22:07:10,server_1,97.97,65.65
22:07:10,server_6,2260.11,2459.13
22:07:10,server_7,543.73,489.33
22:07:10,server_8,197.19,267.79
22:07:10,server_5,6814.81,7636.84
22:07:15,server_13,927.25,1245.77
22:07:15,server_20,117.88,146.43
22:07:15,server_19,509.98,412.62
22:07:15,server_18,10348.15,8466.16
22:07:15,server_17,77.96,116.65
22:07:15,server_16,526.29,300.22
22:07:15,server_15,1407.32,1505.84
22:07:15,server_14,487.23,551.9
22:07:15,server_12,915.06,877.39
22:07:15,server_11,35.88,24.96
22:07:15,server_1,158.1,140.19
22:07:15,server_9,526.84,358.51
22:07:15,server_8,919.96,1134.44
22:07:15,server_7,522.7,456.41
22:07:15,server_6,696.65,387.17
22:07:15,server_5,4283.98,4420.97
22:07:15,server_4,206.07,274.01
22:07:15,server_3,711.79,743.47
22:07:15,server_2,107.74,72.91
22:07:15,server_10,325.44,262.71
22:07:20,server_13,621.68,556.99
22:07:20,server_14,179.69,93.17
22:07:20,server_15,539.25,703.36
22:07:20,server_16,126.24,162.8
22:07:20,server_12,199.93,178.07
22:07:20,server_18,931.91,971.06
22:07:20,server_19,912.29,1302.02
22:07:20,server_20,828.81,876.6
22:07:20,server_17,442.66,663.24
22:07:20,server_11,1.12,0.78
22:07:20,server_1,665.33,628.68
22:07:20,server_9,887.25,652.86
22:07:20,server_8,560.07,292.69
22:07:20,server_7,993.98,1404.44
22:07:20,server_6,504.17,418.22
22:07:20,server_5,925.54,989.75
22:07:20,server_4,897.33,1019.64
22:07:20,server_3,968.43,823.66
22:07:20,server_2,1020.96,1446.05
22:07:20,server_10,219.64,160.86
22:07:25,server_13,775.82,986.71
22:07:25,server_20,201.85,287.42
22:07:25,server_14,12156.78,13059.42
22:07:25,server_15,126.03,66.67
22:07:25,server_19,9667.24,9426.79
22:07:25,server_17,1379.12,1361.85
22:07:25,server_18,486.21,541.72
22:07:25,server_12,93.57,135.7
22:07:25,server_16,977.07,855.6
22:07:25,server_11,966.75,983.84
22:07:25,server_7,342.27,175.23
22:07:25,server_9,890.53,1140.72
22:07:25,server_1,0.0,0.0
22:07:25,server_2,408.12,468.71
22:07:25,server_3,19.23,20.66
22:07:25,server_10,997.28,1108.24
22:07:25,server_5,18341.74,14864.29
22:07:25,server_6,753.28,678.48
22:07:25,server_8,8936.79,8087.26
22:07:25,server_4,217.12,179.46
22:07:30,server_13,197.41,102.54
22:07:30,server_20,873.7,1082.89
22:07:30,server_19,4196.44,3902.95
22:07:30,server_18,354.89,258.09
22:07:30,server_17,720.9,407.88
22:07:30,server_16,777.81,438.02
22:07:30,server_15,959.2,1290.81
22:07:30,server_14,381.47,294.1
22:07:30,server_12,919.72,1107.73
22:07:30,server_11,619.34,539.68
22:07:30,server_1,549.53,546.55
22:07:30,server_9,592.23,853.1
22:07:30,server_8,240.4,358.52
22:07:30,server_7,138.96,117.08
22:07:30,server_6,5036.54,5724.47
22:07:30,server_5,572.7,648.56
22:07:30,server_4,43.1,64.35
22:07:30,server_3,2891.31,3041.3
22:07:30,server_2,851.48,1070.49
22:07:30,server_10,256.52,264.35
22:07:35,server_13,108.58,81.27
22:07:35,server_14,309.56,438.7
22:07:35,server_15,7745.88,6623.51
22:07:35,server_16,601.41,420.97
22:07:35,server_12,2821.75,2921.95
22:07:35,server_18,10620.49,11218.3
22:07:35,server_19,373.12,435.08
22:07:35,server_20,429.07,371.2
22:07:35,server_17,0.0,0.0
22:07:35,server_11,1671.87,1480.41
22:07:35,server_1,66.01,97.14
22:07:35,server_9,408.75,492.64
22:07:35,server_8,14266.07,13023.44
22:07:35,server_7,4071.65,3570.7
22:07:35,server_6,598.9,391.79
22:07:35,server_5,18688.13,16469.63
22:07:35,server_4,0.0,0.0
22:07:35,server_3,745.89,632.9
22:07:35,server_2,14871.4,16555.34
22:07:35,server_10,1018.27,1061.72
22:07:40,server_20,17241.53,18047.5
22:07:40,server_13,335.68,348.43
22:07:40,server_14,384.59,231.29
22:07:40,server_15,93.54,126.97
22:07:40,server_19,622.37,398.52
22:07:40,server_17,883.53,521.45
22:07:40,server_18,342.37,396.61
22:07:40,server_12,197.24,295.16
22:07:40,server_16,12479.43,10204.12
22:07:40,server_11,558.66,585.37
22:07:40,server_8,847.41,631.34
22:07:40,server_9,711.89,557.39
22:07:40,server_7,293.13,237.03
22:07:40,server_6,26.99,13.68
22:07:40,server_5,1409.31,1267.4
22:07:40,server_4,374.13,560.37
22:07:40,server_3,151.19,163.7
22:07:40,server_2,99.16,110.36
22:07:40,server_1,551.77,658.48
22:07:40,server_10,16487.05,17729.52
22:07:45,server_13,7399.65,6443.92
22:07:45,server_14,636.59,824.62
22:07:45,server_15,534.95,342.4
22:07:45,server_20,416.71,601.13
22:07:45,server_17,2189.83,2452.88
22:07:45,server_19,147.85,144.2
22:07:45,server_12,953.69,562.36
22:07:45,server_16,932.79,787.92
22:07:45,server_11,794.79,760.12
22:07:45,server_18,1015.83,1199.79
22:07:45,server_9,422.39,466.99
22:07:45,server_8,388.38,546.66
22:07:45,server_7,174.24,180.29
22:07:45,server_6,4869.74,4442.54
22:07:45,server_5,3353.24,3020.8
22:07:45,server_4,106.66,141.62
22:07:45,server_3,715.22,440.6
22:07:45,server_2,897.57,793.42
22:07:45,server_1,296.63,280.16
22:07:45,server_10,920.41,911.02
22:07:50,server_13,262.28,390.48
22:07:50,server_14,544.79,469.05
22:07:50,server_15,657.41,408.87
22:07:50,server_20,60.12,56.82
22:07:50,server_17,3802.9,3921.01
22:07:50,server_18,54.79,76.66
22:07:50,server_19,226.11,284.04
22:07:50,server_12,841.75,438.55
22:07:50,server_16,705.64,685.34
22:07:50,server_11,34.44,35.02
22:07:50,server_7,861.31,1091.12
22:07:50,server_9,83.05,55.23
22:07:50,server_8,35.12,42.11
22:07:50,server_6,705.55,805.69
22:07:50,server_5,4600.33,5042.15
22:07:50,server_4,839.43,590.3
22:07:50,server_3,16793.02,19380.41
22:07:50,server_2,2247.14,1827.67
22:07:50,server_1,18960.13,21155.13
22:07:50,server_10,559.52,648.37
22:07:55,server_15,519.84,355.9
22:07:55,server_13,190.7,98.76
22:07:55,server_14,430.78,577.47
22:07:55,server_16,647.1,587.31
22:07:55,server_12,461.33,438.11
22:07:55,server_18,921.06,1095.21
22:07:55,server_19,935.02,830.63
22:07:55,server_20,963.72,1329.18
22:07:55,server_17,641.17,570.33
22:07:55,server_11,14849.25,14115.86
22:07:55,server_10,903.04,1149.33
22:07:55,server_9,17391.07,20117.85
22:07:55,server_2,775.14,434.87
22:07:55,server_3,1087.42,595.98
22:07:55,server_4,483.93,282.3
22:07:55,server_1,182.46,216.67
22:07:55,server_6,1027.11,958.8
22:07:55,server_7,201.89,165.23
22:07:55,server_8,18995.23,18147.34
22:07:55,server_5,15079.29,13078.46
22:08:00,server_12,16842.17,19522.69
22:08:00,server_19,497.71,491.95
22:08:00,server_18,886.33,544.93
22:08:00,server_17,13651.63,14142.04
22:08:00,server_16,471.31,253.04
22:08:00,server_15,2319.76,2305.85
22:08:00,server_14,14280.34,15991.52
22:08:00,server_13,191.4,135.34
22:08:00,server_11,217.02,238.87
22:08:00,server_20,169.99,247.33
22:08:00,server_9,12497.65,14897.79
22:08:00,server_1,530.81,379.72
22:08:00,server_2,167.51,142.05
22:08:00,server_3,396.18,253.46
22:08:00,server_4,927.6,942.87
22:08:00,server_10,847.82,427.37
22:08:00,server_6,825.95,498.0
22:08:00,server_7,126.06,95.56
22:08:00,server_8,404.18,531.47
22:08:00,server_5,604.44,468.91
22:08:05,server_11,842.49,672.55
22:08:05,server_19,1015.53,813.58
22:08:05,server_18,6720.55,7657.98
22:08:05,server_17,24.43,28.24
22:08:05,server_16,8000.19,7498.74
22:08:05,server_15,99.66,116.34
22:08:05,server_14,46.97,26.66
22:08:05,server_13,453.9,583.8
22:08:05,server_12,212.76,204.76
22:08:05,server_20,572.82,594.83
22:08:05,server_10,742.45,982.87
22:08:05,server_8,140.42,107.23
22:08:05,server_7,329.86,261.19
22:08:05,server_6,523.81,621.2
22:08:05,server_5,7900.14,6327.47
22:08:05,server_4,1002.5,617.39
22:08:05,server_3,229.52,300.37
22:08:05,server_2,469.71,312.31
22:08:05,server_1,591.18,491.78
22:08:05,server_9,11027.63,10141.47
22:08:10,server_14,140.8,122.47
22:08:10,server_15,3027.08,2734.58
22:08:10,server_16,4005.63,3914.46
22:08:10,server_13,12890.86,13829.4
22:08:10,server_18,784.11,458.89
22:08:10,server_19,274.52,399.04
22:08:10,server_20,565.43,400.87
22:08:10,server_17,567.96,348.36
22:08:10,server_12,933.03,1201.76
22:08:10,server_11,79.54,88.32
22:08:10,server_1,1934.77,1802.98
22:08:10,server_9,528.37,713.18
22:08:10,server_8,451.02,378.41
22:08:10,server_7,44.16,23.53
22:08:10,server_6,992.49,922.75
